time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","OBD Module Voltage (V)","Oxygen sensor 1 Bank 1 Short term fuel trim (%)","Oxygen sensor 1 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",
08:05:21.460,9.43594904821806,6.0462856531850635,14.946453471270647,15.810814637596687,9.395729988575978,11.066488565291007,-0.77325,,33.07775720122026,0.9371856686479456,,3.382941798305559,0.462016,136.29077999999998,49.812383000000004,,1352,1.4,1,0.3574941797982841,0.074818,9.117958000000002,3.149916,41.11183067680267,8.60407,813.95300382,362.24034,3.6664558066600974,36,24,,,,,,,0,,0.025007953405249306,31,
08:05:21.684,9.43594904821806,6.0462856531850635,14.946453471270647,15.810814637596687,9.395729988575978,11.066488565291007,-0.66325,,33.07775720122026,0.9371856686479456,,3.382941798305559,0.462016,136.29077999999998,49.812383000000004,,1352,1.4,1,0.3574941797982841,0.074818,9.117958000000002,3.149916,41.11183067680267,8.60407,813.95300382,362.24034,3.6664558066600974,36,35,,,,,,,0,,0.025007953405249306,31,
08:05:22.149,9.43594904821806,6.0462856531850635,14.946453471270647,15.810814637596687,9.395729988575978,11.066488565291007,-0.66325,,33.07775720122026,0.9371856686479456,,3.382941798305559,0.462016,136.29077999999998,49.812383000000004,,1352,1.4,1,0.3574941797982841,0.074818,9.117958000000002,3.149916,41.11183067680267,8.60407,813.95300382,362.24034,3.6664558066600974,36,35,,,,,,,6.666666666666667,,0.025007953405249306,31,
08:05:22.368,9.453150194601484,6.144810342075862,14.946904739553126,15.812019289677194,9.405914868792705,11.066488565291007,-0.66325,,33.07775720122026,1.1867899138542923,,3.382941798305559,0.462016,136.29077999999998,49.812383000000004,,1174,1.2,1,0.3578639637226428,0.075188,9.118328000000002,3.150286,41.154355828103924,8.64662,813.99555382,362.28289,4.642957011084301,36,35,,,,,,,6.666666666666667,,0.025007953405249306,31,
08:05:22.601,9.453150194601484,6.144810342075862,14.946904739553126,15.812019289677194,9.405914868792705,11.086108904690878,-0.66325,,25.278273475184957,1.1867899138542923,,3.3924551066388924,0.471529,136.30029299999998,49.821896,,1174,1.2,1,0.3578639637226428,0.075188,9.118328000000002,3.150286,41.154355828103924,8.64662,813.99555382,362.28289,4.642957011084301,36,35,,,,,,,6.666666666666667,,-0.006204020150008086,30,
08:05:22.811,9.453150194601484,6.144810342075862,14.946904739553126,15.812019289677194,9.405914868792705,11.086108904690878,-0.48325,,25.278273475184957,1.1867899138542923,,3.3924551066388924,0.471529,136.30029299999998,49.821896,,1174,1.2,1,0.3578639637226428,0.075188,9.118328000000002,3.150286,41.154355828103924,8.64662,813.99555382,362.28289,4.642957011084301,36,53,,,,,,,6.666666666666667,,-0.006204020150008086,30,
08:05:23.280,9.453150194601484,6.144810342075862,14.946904739553126,15.812019289677194,9.405914868792705,11.086108904690878,-0.48325,,25.278273475184957,1.1867899138542923,,3.3924551066388924,0.471529,136.30029299999998,49.821896,,1174,1.2,1,0.3578639637226428,0.075188,9.118328000000002,3.150286,41.154355828103924,8.64662,813.99555382,362.28289,4.642957011084301,36,53,,,,,,,3.1372549019607843,,-0.006204020150008086,30,
08:05:23.521,9.464661200789267,6.2241479447715085,14.947013663273781,15.812178024003636,9.415978972608603,11.086108904690878,-0.48325,,25.278273475184957,1.780300401559132,,3.3924551066388924,0.471529,136.30029299999998,49.821896,,1163,1.2,1,0.3584338662176299,0.075758,9.118898000000002,3.150856,41.21989461502744,8.71217,814.0611038200001,362.34844000000004,6.964887495892557,36,53,,,,,,,3.1372549019607843,,-0.006204020150008086,30,
08:05:23.748,9.464661200789267,6.2241479447715085,14.947013663273781,15.812178024003636,9.415978972608603,11.105746817179107,-0.48325,,16.851088711616832,1.780300401559132,,3.401996719972226,0.481071,136.30983499999996,49.831438000000006,,1163,1.2,1,0.3584338662176299,0.075758,9.118898000000002,3.150856,41.21989461502744,8.71217,814.0611038200001,362.34844000000004,6.964887495892557,36,53,,,,,,,3.1372549019607843,,-0.012439477244824105,30,
08:05:23.957,9.464661200789267,6.2241479447715085,14.947013663273781,15.812178024003636,9.415978972608603,11.105746817179107,-0.7532500000000001,,16.851088711616832,1.780300401559132,,3.401996719972226,0.481071,136.30983499999996,49.831438000000006,,1163,1.2,1,0.3584338662176299,0.075758,9.118898000000002,3.150856,41.21989461502744,8.71217,814.0611038200001,362.34844000000004,6.964887495892557,36,26,,,,,,,3.1372549019607843,,-0.012439477244824105,30,
08:05:24.398,9.464661200789267,6.2241479447715085,14.947013663273781,15.812178024003636,9.415978972608603,11.105746817179107,-0.7532500000000001,,16.851088711616832,1.780300401559132,,3.401996719972226,0.481071,136.30983499999996,49.831438000000006,,1163,1.2,1,0.3584338662176299,0.075758,9.118898000000002,3.150856,41.21989461502744,8.71217,814.0611038200001,362.34844000000004,6.964887495892557,36,26,,,,,,,0,,-0.012439477244824105,30,
08:05:24.638,9.484570724481355,6.328882281744988,14.94764370634462,15.81393159870649,9.426819390001858,11.105746817179107,-0.7532500000000001,,16.851088711616832,0.8170336598469267,,3.401996719972226,0.481071,136.30983499999996,49.831438000000006,,1088,1.1,1,0.35868747450963384,0.076012,9.119152000000001,3.15111,41.24905956860789,8.74138,814.0903138200001,362.37765,3.1963973699088006,36,26,,,,,,,0,,-0.012439477244824105,30,
08:05:24.863,9.484570724481355,6.328882281744988,14.94764370634462,15.81393159870649,9.426819390001858,11.121815325587283,-0.7532500000000001,,33.04637412987186,0.8170336598469267,,3.410366703472226,0.489441,136.31820499999998,49.839808000000005,,1088,1.1,1,0.35868747450963384,0.076012,9.119152000000001,3.15111,41.24905956860789,8.74138,814.0903138200001,362.37765,3.1963973699088006,36,26,,,,,,,0,,-0.025055690847941205,27,
08:05:25.076,9.484570724481355,6.328882281744988,14.94764370634462,15.81393159870649,9.426819390001858,11.121815325587283,-0.77325,,33.04637412987186,0.8170336598469267,,3.410366703472226,0.489441,136.31820499999998,49.839808000000005,,1088,1.1,1,0.35868747450963384,0.076012,9.119152000000001,3.15111,41.24905956860789,8.74138,814.0903138200001,362.37765,3.1963973699088006,36,24,,,,,,,0,,-0.025055690847941205,27,
08:05:25.523,9.484570724481355,6.328882281744988,14.94764370634462,15.81393159870649,9.426819390001858,11.121815325587283,-0.77325,,33.04637412987186,0.8170336598469267,,3.410366703472226,0.489441,136.31820499999998,49.839808000000005,,1088,1.1,1,0.35868747450963384,0.076012,9.119152000000001,3.15111,41.24905956860789,8.74138,814.0903138200001,362.37765,3.1963973699088006,36,24,,,,,,,4.313725490196078,,-0.025055690847941205,27,
08:05:25.753,9.502095208301478,6.420498222507904,14.948202567918333,15.815488639872257,9.43909484922787,11.121815325587283,-0.77325,,33.04637412987186,0.7077415441490772,,3.410366703472226,0.489441,136.31820499999998,49.839808000000005,,1021,1,1,0.3589068125199134,0.076231,9.119371000000001,3.151329,41.27428343979004,8.766565,814.1154988200001,362.40283500000004,2.7688249841715673,36,24,,,,,,,4.313725490196078,,-0.025055690847941205,27,
08:05:25.976,9.502095208301478,6.420498222507904,14.948202567918333,15.815488639872257,9.43909484922787,11.136802621668137,-0.77325,,36.73657455174542,0.7077415441490772,,3.4184058471388927,0.49748,136.32624399999997,49.84784700000001,,1021,1,1,0.3589068125199134,0.076231,9.119371000000001,3.151329,41.27428343979004,8.766565,814.1154988200001,362.40283500000004,2.7688249841715673,36,24,,,,,,,4.313725490196078,,-0.03136352180950638,26,
08:05:26.192,9.502095208301478,6.420498222507904,14.948202567918333,15.815488639872257,9.43909484922787,11.136802621668137,-0.41325000000000006,,36.73657455174542,0.7077415441490772,,3.4184058471388927,0.49748,136.32624399999997,49.84784700000001,,1021,1,1,0.3589068125199134,0.076231,9.119371000000001,3.151329,41.27428343979004,8.766565,814.1154988200001,362.40283500000004,2.7688249841715673,36,60,,,,,,,4.313725490196078,,-0.03136352180950638,26,
08:05:26.653,9.502095208301478,6.420498222507904,14.948202567918333,15.815488639872257,9.43909484922787,11.136802621668137,-0.41325000000000006,,36.73657455174542,0.7077415441490772,,3.4184058471388927,0.49748,136.32624399999997,49.84784700000001,,1021,1,1,0.3589068125199134,0.076231,9.119371000000001,3.151329,41.27428343979004,8.766565,814.1154988200001,362.40283500000004,2.7688249841715673,36,60,,,,,,,0,,-0.03136352180950638,26,
08:05:26.883,9.50962597679992,6.47827898739452,14.94816452578813,15.815224198814047,9.452099286504206,11.136802621668137,-0.41325000000000006,,36.73657455174542,1.788416438692085,,3.4184058471388927,0.49748,136.32624399999997,49.84784700000001,,1032,1,1,0.35946795967355366,0.076792,9.119932,3.1518900000000003,41.33881536245867,8.83108,814.1800138200001,362.46735,6.996639039336574,36,60,,,,,,,0,,-0.03136352180950638,26,
08:05:27.104,9.50962597679992,6.47827898739452,14.94816452578813,15.815224198814047,9.452099286504206,11.151946955545917,-0.41325000000000006,,14.538001014469799,1.788416438692085,,3.426545710472226,0.50562,136.33438399999997,49.855987000000006,,1032,1,1,0.35946795967355366,0.076792,9.119932,3.1518900000000003,41.33881536245867,8.83108,814.1800138200001,362.46735,6.996639039336574,36,60,,,,,,,0,,-0.025160285221605745,26,
