time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
08:48:27.313,4.748612843512751,4.74864629268793,16.5604655273452,4.74864629268793,4.688027167041911,6.179364320666657,-0.6332500000000001,4.705882352941177,7.82315610493932,3.069207811322558,0.9260797501666671,0.926081,361.830075,0.926081,62,2172,2.2,1,0.1950211105190051,0.19502,21.849028,0.19502,22.427427709685585,22.4273,2278.02605382,22.4273,12.007348360229098,33,38,2.7450980392156863,0.04334224563615635,25,
08:48:27.545,4.748612843512751,4.74864629268793,16.5604655273452,4.74864629268793,4.688027167041911,6.214716566277913,-0.6332500000000001,4.705882352941177,7.493790389543231,3.069207811322558,0.9333394848611115,0.933341,361.837335,0.933341,62,2172,2.2,1,0.1950211105190051,0.19502,21.849028,0.19502,22.427427709685585,22.4273,2278.02605382,22.4273,12.007348360229098,33,38,2.7450980392156863,0.04334224563615635,23,
08:48:27.783,4.748612843512751,4.74864629268793,16.5604655273452,4.74864629268793,4.688027167041911,6.214716566277913,-0.80325,4.705882352941177,7.493790389543231,3.069207811322558,0.9333394848611115,0.933341,361.837335,0.933341,62,2172,2.2,1,0.1950211105190051,0.19502,21.849028,0.19502,22.427427709685585,22.4273,2278.02605382,22.4273,12.007348360229098,33,21,2.7450980392156863,0.04334224563615635,23,
08:48:28.229,4.748612843512751,4.74864629268793,16.5604655273452,4.74864629268793,4.688027167041911,6.214716566277913,-0.80325,4.705882352941177,7.493790389543231,3.069207811322558,0.9333394848611115,0.933341,361.837335,0.933341,62,2172,2.2,1,0.1950211105190051,0.19502,21.849028,0.19502,22.427427709685585,22.4273,2278.02605382,22.4273,12.007348360229098,33,21,4.705882352941177,0.04334224563615635,23,
08:48:28.462,4.772559054420969,4.77258479364706,16.560386242823714,4.77258479364706,4.702245281029093,6.214716566277913,-0.80325,4.705882352941177,7.493790389543231,1.7016075438391602,0.9333394848611115,0.933341,361.837335,0.933341,62,2179,2.2,1,0.19556373723579812,0.195563,21.849571,0.195563,22.489829782116782,22.489745,2278.08849882,22.489745,6.657025463018845,33,21,4.705882352941177,0.04334224563615635,23,
08:48:28.695,4.772559054420969,4.77258479364706,16.560386242823714,4.77258479364706,4.702245281029093,6.256730433748942,-0.80325,4.705882352941177,15.27966897780607,1.7016075438391602,0.941648800305556,0.94165,361.845644,0.94165,62,2179,2.2,1,0.19556373723579812,0.195563,21.849571,0.195563,22.489829782116782,22.489745,2278.08849882,22.489745,6.657025463018845,33,21,4.705882352941177,0.04334224563615635,26,
08:48:28.920,4.772559054420969,4.77258479364706,16.560386242823714,4.77258479364706,4.702245281029093,6.256730433748942,-0.82325,4.705882352941177,15.27966897780607,1.7016075438391602,0.941648800305556,0.94165,361.845644,0.94165,62,2179,2.2,1,0.19556373723579812,0.195563,21.849571,0.195563,22.489829782116782,22.489745,2278.08849882,22.489745,6.657025463018845,33,19,4.705882352941177,0.04334224563615635,26,
08:48:29.376,4.772559054420969,4.77258479364706,16.560386242823714,4.77258479364706,4.702245281029093,6.256730433748942,-0.82325,4.705882352941177,15.27966897780607,1.7016075438391602,0.941648800305556,0.94165,361.845644,0.94165,62,2179,2.2,0,0.19556373723579812,0.195563,21.849571,0.195563,22.489829782116782,22.489745,2278.08849882,22.489745,6.657025463018845,33,19,1.9607843137254901,0.04334224563615635,26,
08:48:29.614,4.8150480943723055,4.815072380767322,16.56076652488966,4.815072380767322,4.7213459593955855,6.256730433748942,-0.82325,4.705882352941177,15.27966897780607,0,0.941648800305556,0.94165,361.845644,0.94165,62,1520,1.5,0,0.19556373723579812,0.195563,21.849571,0.195563,22.489829782116782,22.489745,2278.08849882,22.489745,0,33,19,1.9607843137254901,0.04334224563615635,26,
08:48:29.853,4.8150480943723055,4.815072380767322,16.56076652488966,4.815072380767322,4.7213459593955855,6.292204221008079,-0.82325,4.705882352941177,15.27966897780607,0,0.9489982995277781,0.948999,361.852993,0.948999,62,1520,1.5,0,0.19556373723579812,0.195563,21.849571,0.195563,22.489829782116782,22.489745,2278.08849882,22.489745,0,33,19,1.9607843137254901,0.04334224563615635,23,
08:48:30.086,4.8150480943723055,4.815072380767322,16.56076652488966,4.815072380767322,4.7213459593955855,6.292204221008079,-0.31325000000000003,4.705882352941177,15.27966897780607,0,0.9489982995277781,0.948999,361.852993,0.948999,62,1520,1.5,0,0.19556373723579812,0.195563,21.849571,0.195563,22.489829782116782,22.489745,2278.08849882,22.489745,0,33,70,1.9607843137254901,0.04334224563615635,23,
08:48:30.508,4.8150480943723055,4.815072380767322,16.56076652488966,4.815072380767322,4.7213459593955855,6.292204221008079,-0.31325000000000003,4.705882352941177,15.27966897780607,0,0.9489982995277781,0.948999,361.852993,0.948999,62,1520,1.5,1,0.19556373723579812,0.195563,21.849571,0.195563,22.489829782116782,22.489745,2278.08849882,22.489745,0,33,70,12.156862745098039,0.04334224563615635,23,
08:48:30.729,4.822015018577232,4.822026879398389,16.560161537238912,4.822026879398389,4.740451242136283,6.292204221008079,-0.31325000000000003,4.705882352941177,15.27966897780607,4.006079256491461,0.9489982995277781,0.948999,361.852993,0.948999,62,1539,1.5,1,0.196805338820323,0.196805,21.850813000000002,0.196805,22.632613964337146,22.632575,2278.2313288200003,22.632575,15.672574862453727,33,70,12.156862745098039,0.04334224563615635,23,
08:48:30.958,4.822015018577232,4.822026879398389,16.560161537238912,4.822026879398389,4.740451242136283,6.340474994965069,-0.31325000000000003,4.705882352941177,7.488618691551827,4.006079256491461,0.9582295836944448,0.95823,361.862224,0.95823,62,1539,1.5,1,0.196805338820323,0.196805,21.850813000000002,0.196805,22.632613964337146,22.632575,2278.2313288200003,22.632575,15.672574862453727,33,70,12.156862745098039,0.04334224563615635,30,
08:48:31.167,4.822015018577232,4.822026879398389,16.560161537238912,4.822026879398389,4.740451242136283,6.340474994965069,-0.32325000000000004,4.705882352941177,7.488618691551827,4.006079256491461,0.9582295836944448,0.95823,361.862224,0.95823,62,1539,1.5,1,0.196805338820323,0.196805,21.850813000000002,0.196805,22.632613964337146,22.632575,2278.2313288200003,22.632575,15.672574862453727,33,69,12.156862745098039,0.04334224563615635,30,
08:48:31.619,4.822015018577232,4.822026879398389,16.560161537238912,4.822026879398389,4.740451242136283,6.340474994965069,-0.32325000000000004,4.705882352941177,7.488618691551827,4.006079256491461,0.9582295836944448,0.95823,361.862224,0.95823,62,1539,1.5,1,0.196805338820323,0.196805,21.850813000000002,0.196805,22.632613964337146,22.632575,2278.2313288200003,22.632575,15.672574862453727,33,69,0,0.04334224563615635,30,
08:48:31.852,4.836958891240226,4.836980389187552,16.55959879028632,4.836980389187552,4.759895642537074,6.340474994965069,-0.32325000000000004,4.705882352941177,7.488618691551827,4.166947156459733,0.9582295836944448,0.95823,361.862224,0.95823,62,1624,1.6,1,0.1981057944134706,0.198105,21.852113000000003,0.198105,22.78216635754912,22.782075,2278.3808288200003,22.782075,16.301921923207225,33,69,0,0.04334224563615635,30,
08:48:32.092,4.836958891240226,4.836980389187552,16.55959879028632,4.836980389187552,4.759895642537074,6.385463908755841,-0.32325000000000004,4.705882352941177,6.719547656512399,4.166947156459733,0.9670373422500004,0.967038,361.871032,0.967038,62,1624,1.6,1,0.1981057944134706,0.198105,21.852113000000003,0.198105,22.78216635754912,22.782075,2278.3808288200003,22.782075,16.301921923207225,33,69,0,0.04334224563615635,28,
08:48:32.302,4.836958891240226,4.836980389187552,16.55959879028632,4.836980389187552,4.759895642537074,6.385463908755841,-0.80325,4.705882352941177,6.719547656512399,4.166947156459733,0.9670373422500004,0.967038,361.871032,0.967038,62,1624,1.6,1,0.1981057944134706,0.198105,21.852113000000003,0.198105,22.78216635754912,22.782075,2278.3808288200003,22.782075,16.301921923207225,33,21,0,0.04334224563615635,28,
08:48:32.788,4.836958891240226,4.836980389187552,16.55959879028632,4.836980389187552,4.759895642537074,6.385463908755841,-0.80325,4.705882352941177,6.719547656512399,4.166947156459733,0.9670373422500004,0.967038,361.871032,0.967038,62,1624,1.6,1,0.1981057944134706,0.198105,21.852113000000003,0.198105,22.78216635754912,22.782075,2278.3808288200003,22.782075,16.301921923207225,33,21,5.882352941176471,0.04334224563615635,28,
08:48:32.979,4.87426084221832,4.8742817395512015,16.55978134030471,4.8742817395512015,4.781168336283856,6.385463908755841,-0.80325,4.705882352941177,6.719547656512399,0.9292854415642958,0.9670373422500004,0.967038,361.871032,0.967038,62,1190,1.2,1,0.19839671563614825,0.198396,21.852404,0.198396,22.81562229815705,22.81554,2278.4142938200002,22.81554,3.635548554838194,33,21,5.882352941176471,0.04334224563615635,28,
08:48:33.213,4.87426084221832,4.8742817395512015,16.55978134030471,4.8742817395512015,4.781168336283856,6.435976484484094,-0.80325,4.705882352941177,33.35896444026575,0.9292854415642958,0.9766914578333337,0.976692,361.880686,0.976692,62,1190,1.2,1,0.19839671563614825,0.198396,21.852404,0.198396,22.81562229815705,22.81554,2278.4142938200002,22.81554,3.635548554838194,33,21,5.882352941176471,0.04334224563615635,31,
08:48:33.454,4.87426084221832,4.8742817395512015,16.55978134030471,4.8742817395512015,4.781168336283856,6.435976484484094,-0.43325,4.705882352941177,33.35896444026575,0.9292854415642958,0.9766914578333337,0.976692,361.880686,0.976692,62,1190,1.2,1,0.19839671563614825,0.198396,21.852404,0.198396,22.81562229815705,22.81554,2278.4142938200002,22.81554,3.635548554838194,33,58,5.882352941176471,0.04334224563615635,31,
08:48:33.901,4.87426084221832,4.8742817395512015,16.55978134030471,4.8742817395512015,4.781168336283856,6.435976484484094,-0.43325,4.705882352941177,33.35896444026575,0.9292854415642958,0.9766914578333337,0.976692,361.880686,0.976692,62,1190,1.2,1,0.19839671563614825,0.198396,21.852404,0.198396,22.81562229815705,22.81554,2278.4142938200002,22.81554,3.635548554838194,33,58,4.705882352941177,0.04334224563615635,31,
08:48:34.107,4.9026672012726085,4.902678499718898,16.55960173199158,4.902678499718898,4.80192938929167,6.435976484484094,-0.43325,4.705882352941177,33.35896444026575,2.6183612049389837,0.9766914578333337,0.976692,361.880686,0.976692,62,1214,1.2,1,0.19921634851735587,0.199216,21.853224,0.199216,22.909880079495924,22.90984,2278.50859382,22.90984,10.243547212615724,33,58,4.705882352941177,0.04334224563615635,31,
08:48:34.351,4.9026672012726085,4.902678499718898,16.55960173199158,4.902678499718898,4.80192938929167,6.489295932055561,-0.43325,4.705882352941177,12.22138486456291,2.6183612049389837,0.9868412258333337,0.986842,361.89083600000004,0.986842,62,1214,1.2,1,0.19921634851735587,0.199216,21.853224,0.199216,22.909880079495924,22.90984,2278.50859382,22.90984,10.243547212615724,33,58,4.705882352941177,0.04334224563615635,32,
08:48:34.604,4.9026672012726085,4.902678499718898,16.55960173199158,4.902678499718898,4.80192938929167,6.489295932055561,-0.6032500000000001,4.705882352941177,12.22138486456291,2.6183612049389837,0.9868412258333337,0.986842,361.89083600000004,0.986842,62,1214,1.2,1,0.19921634851735587,0.199216,21.853224,0.199216,22.909880079495924,22.90984,2278.50859382,22.90984,10.243547212615724,33,41,4.705882352941177,0.04334224563615635,32,
08:48:35.035,4.9026672012726085,4.902678499718898,16.55960173199158,4.902678499718898,4.80192938929167,6.489295932055561,-0.6032500000000001,4.705882352941177,12.22138486456291,2.6183612049389837,0.9868412258333337,0.986842,361.89083600000004,0.986842,62,1214,1.2,1,0.19921634851735587,0.199216,21.853224,0.199216,22.909880079495924,22.90984,2278.50859382,22.90984,10.243547212615724,33,41,3.5294117647058822,0.04334224563615635,32,
08:48:35.283,4.938458455043067,4.938481786745535,16.559603200079074,4.938481786745535,4.826007169215915,6.489295932055561,-0.6032500000000001,4.705882352941177,12.22138486456291,1.8707308006712697,0.9868412258333337,0.986842,361.89083600000004,0.986842,62,1227,1.2,1,0.1998277873180423,0.199827,21.853835,0.199827,22.980195541574865,22.980105000000002,2278.5788588200003,22.980105000000002,7.31866911357523,33,41,3.5294117647058822,0.04334224563615635,32,
08:48:35.498,4.938458455043067,4.938481786745535,16.559603200079074,4.938481786745535,4.826007169215915,6.5404328910551826,-0.6032500000000001,4.705882352941177,16.571064093709445,1.8707308006712697,0.9966971540000004,0.996698,361.900692,0.996698,62,1227,1.2,1,0.1998277873180423,0.199827,21.853835,0.199827,22.980195541574865,22.980105000000002,2278.5788588200003,22.980105000000002,7.31866911357523,33,41,3.5294117647058822,0.04334224563615635,31,
08:48:35.727,4.938458455043067,4.938481786745535,16.559603200079074,4.938481786745535,4.826007169215915,6.5404328910551826,-0.64325,4.705882352941177,16.571064093709445,1.8707308006712697,0.9966971540000004,0.996698,361.900692,0.996698,62,1227,1.2,1,0.1998277873180423,0.199827,21.853835,0.199827,22.980195541574865,22.980105000000002,2278.5788588200003,22.980105000000002,7.31866911357523,33,37,3.5294117647058822,0.04334224563615635,31,
08:48:36.163,4.938458455043067,4.938481786745535,16.559603200079074,4.938481786745535,4.826007169215915,6.5404328910551826,-0.64325,4.705882352941177,16.571064093709445,1.8707308006712697,0.9966971540000004,0.996698,361.900692,0.996698,62,1227,1.2,1,0.1998277873180423,0.199827,21.853835,0.199827,22.980195541574865,22.980105000000002,2278.5788588200003,22.980105000000002,7.31866911357523,33,37,2.3529411764705883,0.04334224563615635,31,
08:48:36.409,4.97473301593672,4.974759297433005,16.55965713750744,4.974759297433005,4.852895322705156,6.5404328910551826,-0.64325,4.705882352941177,16.571064093709445,1.675837443358806,0.9966971540000004,0.996698,361.900692,0.996698,62,1218,1.2,1,0.20035188839422105,0.200351,21.854359000000002,0.200351,23.04046716533542,23.040365,2278.63911882,23.040365,6.556207729985514,33,37,2.3529411764705883,0.04334224563615635,31,
08:48:36.634,4.97473301593672,4.974759297433005,16.55965713750744,4.974759297433005,4.852895322705156,6.591022789567232,-0.64325,4.705882352941177,18.498214204993587,1.675837443358806,1.0064882801111115,1.006489,361.910483,1.006489,62,1218,1.2,1,0.20035188839422105,0.200351,21.854359000000002,0.200351,23.04046716533542,23.040365,2278.63911882,23.040365,6.556207729985514,33,37,2.3529411764705883,0.04334224563615635,31,
08:48:36.855,4.97473301593672,4.974759297433005,16.55965713750744,4.974759297433005,4.852895322705156,6.591022789567232,-0.77325,4.705882352941177,18.498214204993587,1.675837443358806,1.0064882801111115,1.006489,361.910483,1.006489,62,1218,1.2,1,0.20035188839422105,0.200351,21.854359000000002,0.200351,23.04046716533542,23.040365,2278.63911882,23.040365,6.556207729985514,33,24,2.3529411764705883,0.04334224563615635,31,
08:48:37.323,4.97473301593672,4.974759297433005,16.55965713750744,4.974759297433005,4.852895322705156,6.591022789567232,-0.77325,4.705882352941177,18.498214204993587,1.675837443358806,1.0064882801111115,1.006489,361.910483,1.006489,62,1218,1.2,1,0.20035188839422105,0.200351,21.854359000000002,0.200351,23.04046716533542,23.040365,2278.63911882,23.040365,6.556207729985514,33,24,5.490196078431373,0.04334224563615635,31,
08:48:37.543,5.014780537134838,5.014817915028674,16.559838425683136,5.014817915028674,4.882320653927995,6.591022789567232,-0.77325,4.705882352941177,18.498214204993587,1.119158649432535,1.0064882801111115,1.006489,361.910483,1.006489,62,1254,1.3,1,0.2007043523954813,0.200703,21.854711,0.200703,23.08100052548035,23.080845,2278.67959882,23.080845,4.378370120304533,33,24,5.490196078431373,0.04334224563615635,31,
08:48:37.773,5.014780537134838,5.014817915028674,16.559838425683136,5.014817915028674,4.882320653927995,6.643628947253677,-0.77325,4.705882352941177,28.592907731379707,1.119158649432535,1.0166263521111114,1.016627,361.92062100000004,1.016627,62,1254,1.3,1,0.2007043523954813,0.200703,21.854711,0.200703,23.08100052548035,23.080845,2278.67959882,23.080845,4.378370120304533,33,24,5.490196078431373,0.04334224563615635,32,
08:48:37.997,5.014780537134838,5.014817915028674,16.559838425683136,5.014817915028674,4.882320653927995,6.643628947253677,-0.55325,4.705882352941177,28.592907731379707,1.119158649432535,1.0166263521111114,1.016627,361.92062100000004,1.016627,62,1254,1.3,1,0.2007043523954813,0.200703,21.854711,0.200703,23.08100052548035,23.080845,2278.67959882,23.080845,4.378370120304533,33,46,5.490196078431373,0.04334224563615635,32,
08:48:38.456,5.014780537134838,5.014817915028674,16.559838425683136,5.014817915028674,4.882320653927995,6.643628947253677,-0.55325,4.705882352941177,28.592907731379707,1.119158649432535,1.0166263521111114,1.016627,361.92062100000004,1.016627,62,1254,1.3,1,0.2007043523954813,0.200703,21.854711,0.200703,23.08100052548035,23.080845,2278.67959882,23.080845,4.378370120304533,33,46,3.9215686274509802,0.04334224563615635,32,
08:48:38.692,5.048579868924385,5.048627630147939,16.559799179835625,5.048627630147939,4.912851491354847,6.643628947253677,-0.55325,4.705882352941177,28.592907731379707,2.0817630087896126,1.0166263521111114,1.016627,361.92062100000004,1.016627,62,1217,1.2,1,0.20136877666703262,0.201367,21.855375000000002,0.201367,23.15740931670875,23.157204999999998,2278.75595882,23.157204999999998,8.144268875428242,33,46,3.9215686274509802,0.04334224563615635,32,
08:48:38.932,5.048579868924385,5.048627630147939,16.559799179835625,5.048627630147939,4.912851491354847,6.698955493007107,-0.55325,4.705882352941177,15.851948497820123,2.0817630087896126,1.0272489439444448,1.02725,361.931244,1.02725,62,1217,1.2,1,0.20136877666703262,0.201367,21.855375000000002,0.201367,23.15740931670875,23.157204999999998,2278.75595882,23.157204999999998,8.144268875428242,33,46,3.9215686274509802,0.04334224563615635,33,
08:48:39.158,5.048579868924385,5.048627630147939,16.559799179835625,5.048627630147939,4.912851491354847,6.698955493007107,-0.64325,4.705882352941177,15.851948497820123,2.0817630087896126,1.0272489439444448,1.02725,361.931244,1.02725,62,1217,1.2,1,0.20136877666703262,0.201367,21.855375000000002,0.201367,23.15740931670875,23.157204999999998,2278.75595882,23.157204999999998,8.144268875428242,33,37,3.9215686274509802,0.04334224563615635,33,
08:48:39.585,5.048579868924385,5.048627630147939,16.559799179835625,5.048627630147939,4.912851491354847,6.698955493007107,-0.64325,4.705882352941177,15.851948497820123,2.0817630087896126,1.0272489439444448,1.02725,361.931244,1.02725,62,1217,1.2,1,0.20136877666703262,0.201367,21.855375000000002,0.201367,23.15740931670875,23.157204999999998,2278.75595882,23.157204999999998,8.144268875428242,33,37,0,0.04334224563615635,33,
08:48:39.814,5.088366907159504,5.088418862690707,16.55989653680509,5.088418862690707,4.942951592914078,6.698955493007107,-0.64325,4.705882352941177,15.851948497820123,1.6455678015247384,1.0272489439444448,1.02725,361.931244,1.02725,62,1196,1.2,1,0.20188185378280624,0.20188,21.855888,0.20188,23.216413185022716,23.2162,2278.81495382,23.2162,6.437786900708271,33,37,0,0.04334224563615635,33,
08:48:40.037,5.088366907159504,5.088418862690707,16.55989653680509,5.088418862690707,4.942951592914078,6.747339080064502,-0.64325,4.705882352941177,18.838482359266052,1.6455678015247384,1.036732451027778,1.036734,361.94072800000004,1.036734,62,1196,1.2,1,0.20188185378280624,0.20188,21.855888,0.20188,23.216413185022716,23.2162,2278.81495382,23.2162,6.437786900708271,33,37,0,0.04334224563615635,31,
08:48:40.268,5.088366907159504,5.088418862690707,16.55989653680509,5.088418862690707,4.942951592914078,6.747339080064502,-0.77325,4.705882352941177,18.838482359266052,1.6455678015247384,1.036732451027778,1.036734,361.94072800000004,1.036734,62,1196,1.2,1,0.20188185378280624,0.20188,21.855888,0.20188,23.216413185022716,23.2162,2278.81495382,23.2162,6.437786900708271,33,24,0,0.04334224563615635,31,
08:48:40.738,5.088366907159504,5.088418862690707,16.55989653680509,5.088418862690707,4.942951592914078,6.747339080064502,-0.77325,4.705882352941177,18.838482359266052,1.6455678015247384,1.036732451027778,1.036734,361.94072800000004,1.036734,62,1196,1.2,1,0.20188185378280624,0.20188,21.855888,0.20188,23.216413185022716,23.2162,2278.81495382,23.2162,6.437786900708271,33,24,3.5294117647058822,0.04334224563615635,31,
08:48:40.954,5.126755691699532,5.12681363676824,16.560074369655585,5.12681363676824,4.9766445955885,6.747339080064502,-0.77325,4.705882352941177,18.838482359266052,1.0682878017310562,1.036732451027778,1.036734,361.94072800000004,1.036734,62,1197,1.2,1,0.20221998343051503,0.202218,21.856226,0.202218,23.25529809450923,23.25507,2278.8538238200003,23.25507,4.179353296654327,33,24,3.5294117647058822,0.04334224563615635,31,
08:48:41.167,5.126755691699532,5.12681363676824,16.560074369655585,5.12681363676824,4.9766445955885,6.796972885971749,-0.77325,4.705882352941177,29.018397429763333,1.0682878017310562,1.0465004080833336,1.046502,361.950496,1.046502,62,1197,1.2,1,0.20221998343051503,0.202218,21.856226,0.202218,23.25529809450923,23.25507,2278.8538238200003,23.25507,4.179353296654327,33,24,3.5294117647058822,0.04334224563615635,31,
08:48:41.407,5.126755691699532,5.12681363676824,16.560074369655585,5.12681363676824,4.9766445955885,6.796972885971749,-0.58325,4.705882352941177,29.018397429763333,1.0682878017310562,1.0465004080833336,1.046502,361.950496,1.046502,62,1197,1.2,1,0.20221998343051503,0.202218,21.856226,0.202218,23.25529809450923,23.25507,2278.8538238200003,23.25507,4.179353296654327,33,43,3.5294117647058822,0.04334224563615635,31,
08:48:41.858,5.126755691699532,5.12681363676824,16.560074369655585,5.12681363676824,4.9766445955885,6.796972885971749,-0.58325,4.705882352941177,29.018397429763333,1.0682878017310562,1.0465004080833336,1.046502,361.950496,1.046502,62,1197,1.2,1,0.20221998343051503,0.202218,21.856226,0.202218,23.25529809450923,23.25507,2278.8538238200003,23.25507,4.179353296654327,33,43,6.666666666666667,0.04334224563615635,31,
08:48:42.091,5.159218215840574,5.159274104092409,16.560050770360426,5.159274104092409,5.012437113696051,6.796972885971749,-0.58325,4.705882352941177,29.018397429763333,1.9667829933707728,1.0465004080833336,1.046502,361.950496,1.046502,62,1230,1.2,1,0.20284088873585876,0.202839,21.856847000000002,0.202839,23.326702204623757,23.326484999999998,2278.9252388200002,23.326484999999998,7.694444300335817,33,43,6.666666666666667,0.04334224563615635,31,
08:48:42.332,5.159218215840574,5.159274104092409,16.560050770360426,5.159274104092409,5.012437113696051,6.847635668991311,-0.58325,4.705882352941177,15.761779568202703,1.9667829933707728,1.056512272277778,1.056514,361.960508,1.056514,62,1230,1.2,1,0.20284088873585876,0.202839,21.856847000000002,0.202839,23.326702204623757,23.326484999999998,2278.9252388200002,23.326484999999998,7.694444300335817,33,43,6.666666666666667,-0.006212399212251356,31,
08:48:42.542,5.159218215840574,5.159274104092409,16.560050770360426,5.159274104092409,5.012437113696051,6.847635668991311,-0.54325,4.705882352941177,15.761779568202703,1.9667829933707728,1.056512272277778,1.056514,361.960508,1.056514,62,1230,1.2,1,0.20284088873585876,0.202839,21.856847000000002,0.202839,23.326702204623757,23.326484999999998,2278.9252388200002,23.326484999999998,7.694444300335817,33,47,6.666666666666667,-0.006212399212251356,31,
08:48:43.001,5.159218215840574,5.159274104092409,16.560050770360426,5.159274104092409,5.012437113696051,6.847635668991311,-0.54325,4.705882352941177,15.761779568202703,1.9667829933707728,1.056512272277778,1.056514,361.960508,1.056514,62,1230,1.2,1,0.20284088873585876,0.202839,21.856847000000002,0.202839,23.326702204623757,23.326484999999998,2278.9252388200002,23.326484999999998,7.694444300335817,33,47,4.313725490196078,-0.006212399212251356,31,
08:48:43.229,5.1907051752081275,5.190771211131145,16.559979997753636,5.190771211131145,5.047597475545504,6.847635668991311,-0.54325,4.705882352941177,15.761779568202703,2.209163245796386,1.056512272277778,1.056514,361.960508,1.056514,62,1264,1.3,1,0.2035392565395348,0.203537,21.857545000000002,0.203537,23.407014502046504,23.406755,2279.00550882,23.406755,8.642683815359241,33,47,4.313725490196078,-0.006212399212251356,31,
08:48:43.452,5.1907051752081275,5.190771211131145,16.559979997753636,5.190771211131145,5.047597475545504,6.900159475650128,-0.54325,4.705882352941177,14.937782467091406,2.209163245796386,1.0667585513611113,1.06676,361.970754,1.06676,62,1264,1.3,1,0.2035392565395348,0.203537,21.857545000000002,0.203537,23.407014502046504,23.406755,2279.00550882,23.406755,8.642683815359241,33,47,4.313725490196078,-0.006212399212251356,33,
08:48:43.664,5.1907051752081275,5.190771211131145,16.559979997753636,5.190771211131145,5.047597475545504,6.900159475650128,-0.68325,4.705882352941177,14.937782467091406,2.209163245796386,1.0667585513611113,1.06676,361.970754,1.06676,62,1264,1.3,1,0.2035392565395348,0.203537,21.857545000000002,0.203537,23.407014502046504,23.406755,2279.00550882,23.406755,8.642683815359241,33,33,4.313725490196078,-0.006212399212251356,33,
08:48:44.144,5.1907051752081275,5.190771211131145,16.559979997753636,5.190771211131145,5.047597475545504,6.900159475650128,-0.68325,4.705882352941177,14.937782467091406,2.209163245796386,1.0667585513611113,1.06676,361.970754,1.06676,62,1264,1.3,1,0.2035392565395348,0.203537,21.857545000000002,0.203537,23.407014502046504,23.406755,2279.00550882,23.406755,8.642683815359241,33,33,1.1764705882352942,-0.006212399212251356,33,
08:48:44.368,5.228574936566763,5.228651812059483,16.560081306503836,5.228651812059483,5.083847948382083,6.900159475650128,-0.68325,4.705882352941177,14.937782467091406,1.5327074047601277,1.0667585513611113,1.06676,361.970754,1.06676,62,1249,1.2,1,0.20402472266402605,0.204022,21.85803,0.204022,23.462843106362996,23.46253,2279.06128382,23.46253,5.996254693267941,33,33,1.1764705882352942,-0.006212399212251356,33,
08:48:44.595,5.228574936566763,5.228651812059483,16.560081306503836,5.228651812059483,5.083847948382083,6.951763638357777,-0.68325,4.705882352941177,20.87808795117557,1.5327074047601277,1.0769506722500002,1.076952,361.980946,1.076952,62,1249,1.2,1,0.20402472266402605,0.204022,21.85803,0.204022,23.462843106362996,23.46253,2279.06128382,23.46253,5.996254693267941,33,33,1.1764705882352942,-0.006212399212251356,32,
08:48:44.809,5.228574936566763,5.228651812059483,16.560081306503836,5.228651812059483,5.083847948382083,6.951763638357777,-0.78325,4.705882352941177,20.87808795117557,1.5327074047601277,1.0769506722500002,1.076952,361.980946,1.076952,62,1249,1.2,1,0.20402472266402605,0.204022,21.85803,0.204022,23.462843106362996,23.46253,2279.06128382,23.46253,5.996254693267941,33,23,1.1764705882352942,-0.006212399212251356,32,
08:48:45.264,5.228574936566763,5.228651812059483,16.560081306503836,5.228651812059483,5.083847948382083,6.951763638357777,-0.78325,4.705882352941177,20.87808795117557,1.5327074047601277,1.0769506722500002,1.076952,361.980946,1.076952,62,1249,1.2,1,0.20402472266402605,0.204022,21.85803,0.204022,23.462843106362996,23.46253,2279.06128382,23.46253,5.996254693267941,33,23,0,-0.006212399212251356,32,
08:48:45.507,5.270228118613523,5.270315107441899,16.560304388926685,5.270315107441899,5.120719967817229,6.951763638357777,-0.78325,4.705882352941177,20.87808795117557,1.0169335322312445,1.0769506722500002,1.076952,361.980946,1.076952,62,1189,1.2,1,0.20434612089112406,0.204343,21.858351000000003,0.204343,23.499803902479265,23.499444999999998,2279.09819882,23.499444999999998,3.9784452312589074,33,23,0,-0.006212399212251356,32,
