time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
09:00:02.438,,,16.86506562143618,,,0,-0.023250000000000028,,0,0,0,284.204318,0,0,0,-1,0,0,16.851658,0,0,0,1703.3285038200002,0,0,30,99,0,,0,
09:00:02.897,,,16.86506562143618,,,0,-0.023250000000000028,,0,0,0,284.204318,0,0,0,-1,0,0,16.851658,0,0,0,1703.3285038200002,0,0,30,99,0,,0,
09:00:03.114,,,16.86506562143618,,,0,-0.023250000000000028,,0,0,0,284.204318,0,0,0,-1,0,0,16.851658,0,0,0,1703.3285038200002,0,0,30,99,0,,0,
09:00:03.431,,,16.86506562143618,,,0,-0.023250000000000028,,0,0,0,284.204318,0,0,0,-1,0,0,16.851658,0,0,0,1703.3285038200002,0,0,30,99,0,,0,
09:00:03.748,,,16.86506562143618,,,0,-0.013250000000000029,,0,0,0,284.204318,0,0,0,-1,0,0,16.851658,0,0,0,1703.3285038200002,0,0,30,100,0,,0,
09:01:02.375,,,16.86506562143618,,,0,-0.013250000000000029,,0,0,0,284.204318,0,1255,1.3,-1,0,0,16.851658,0,0,0,1703.3285038200002,0,0,30,100,0,,0,
09:01:02.605,,,16.86506562143618,,,0,-0.013250000000000029,,0,0,0,284.204318,0,1255,1.3,-1,0,0,16.851658,0,0,0,1703.3285038200002,0,0,30,100,0,0,0,
09:01:02.902,,,16.86506562143618,,,0,-0.6032500000000001,,0,0,0,284.204318,0,1255,1.3,-1,0,0,16.851658,0,0,0,1703.3285038200002,0,0,30,41,0,0,0,
09:01:03.349,,,16.86506562143618,,,0,-0.6032500000000001,,0,0,0,284.204318,0,1255,1.3,1,0,0,16.851658,0,0,0,1703.3285038200002,0,0,30,41,0,0,0,
09:01:03.554,,,16.86506562143618,,,0,-0.6032500000000001,,1.1595404304738115,0,0,284.204318,0,1231,1.2,1,0,0,16.851658,0,0,0,1703.3285038200002,0,4.536351639372857,30,41,0,0,0,
09:01:03.863,,,16.86506562143618,,,0,-0.6032500000000001,,1.1595404304738115,0,0,284.204318,0,1231,1.2,1,0,0,16.851658,0,0,0,1703.3285038200002,0,4.536351639372857,30,41,0,0,0,
09:01:04.190,,,16.86506562143618,,,0,-0.6132500000000001,,1.1595404304738115,0,0,284.204318,0,1231,1.2,1,0,0,16.851658,0,0,0,1703.3285038200002,0,4.536351639372857,30,40,0,0,0,
09:01:04.642,,,16.86506562143618,,,0,-0.6132500000000001,,1.1595404304738115,0,0,284.204318,0,1231,1.2,1,0,0,16.851658,0,0,0,1703.3285038200002,0,4.536351639372857,30,40,0,0,0,
09:01:04.883,,,16.864683326172972,,,0,-0.6132500000000001,,1.0402803727260053,0,0,284.204318,0,1132,1.1,1,0.00038154819797968614,0.000382,16.85204,0.000382,0.043878042767663904,0.043930000000000004,1703.3724338200002,0.043930000000000004,4.069782691660618,30,40,0,0,0,
09:01:05.163,,,16.864683326172972,,,0,-0.6132500000000001,,1.0402803727260053,0,0,284.204318,0,1132,1.1,1,0.00038154819797968614,0.000382,16.85204,0.000382,0.043878042767663904,0.043930000000000004,1703.3724338200002,0.043930000000000004,4.069782691660618,30,40,0,0,0,
09:01:05.479,,,16.864683326172972,,,0,-0.56325,,1.0402803727260053,0,0,284.204318,0,1132,1.1,1,0.00038154819797968614,0.000382,16.85204,0.000382,0.043878042767663904,0.043930000000000004,1703.3724338200002,0.043930000000000004,4.069782691660618,30,45,0,0,0,
09:01:05.923,,,16.864683326172972,,,0,-0.56325,,1.0402803727260053,0,0,284.204318,0,1132,1.1,1,0.00038154819797968614,0.000382,16.85204,0.000382,0.043878042767663904,0.043930000000000004,1703.3724338200002,0.043930000000000004,4.069782691660618,30,45,3.1372549019607843,0,0,
09:01:06.184,,,16.86421298667083,,,0,-0.56325,,1.3005802098060764,0,0,284.204318,0,1258,1.3,1,0.0008514592801139133,0.000852,16.85251,0.000852,0.09791781721310003,0.09798,1703.4264838200002,0.09798,5.088127168173752,30,45,3.1372549019607843,0,0,
09:01:06.496,,,16.86421298667083,,,0,-0.56325,,1.3005802098060764,0,0,284.204318,0,1258,1.3,1,0.0008514592801139133,0.000852,16.85251,0.000852,0.09791781721310003,0.09798,1703.4264838200002,0.09798,5.088127168173752,30,45,3.1372549019607843,0,0,
09:01:06.799,,,16.86421298667083,,,0,-0.58325,,1.3005802098060764,0,0,284.204318,0,1258,1.3,1,0.0008514592801139133,0.000852,16.85251,0.000852,0.09791781721310003,0.09798,1703.4264838200002,0.09798,5.088127168173752,30,43,3.1372549019607843,0,0,
09:01:07.228,,,16.86421298667083,,,0,-0.58325,,1.3005802098060764,0,0,284.204318,0,1258,1.3,1,0.0008514592801139133,0.000852,16.85251,0.000852,0.09791781721310003,0.09798,1703.4264838200002,0.09798,5.088127168173752,30,43,0,0,0,
09:01:07.474,,,16.863780697755917,,,0,-0.58325,,1.206224390663283,0,0,284.204318,0,1221,1.2,1,0.0012833508717394124,0.001284,16.852942,0.001284,0.14758535025003242,0.14765999999999999,1703.4761638200002,0.14765999999999999,4.718988530482717,30,43,0,0,0,
09:01:07.776,,,16.863780697755917,,,0,-0.58325,,1.206224390663283,0,0,284.204318,0,1221,1.2,1,0.0012833508717394124,0.001284,16.852942,0.001284,0.14758535025003242,0.14765999999999999,1703.4761638200002,0.14765999999999999,4.718988530482717,30,43,0,0,0,
09:01:08.091,,,16.863780697755917,,,0,-0.51325,,1.206224390663283,0,0,284.204318,0,1221,1.2,1,0.0012833508717394124,0.001284,16.852942,0.001284,0.14758535025003242,0.14765999999999999,1703.4761638200002,0.14765999999999999,4.718988530482717,30,50,0,0,0,
09:01:08.530,,,16.863780697755917,,,0,-0.51325,,1.206224390663283,0,0,284.204318,0,1221,1.2,0,0.0012833508717394124,0.001284,16.852942,0.001284,0.14758535025003242,0.14765999999999999,1703.4761638200002,0.14765999999999999,4.718988530482717,30,50,0,0,0,
09:01:08.764,,,16.863780697755917,,,0,-0.51325,,0,0,0,284.204318,0,1160,1.2,0,0.0012833508717394124,0.001284,16.852942,0.001284,0.14758535025003242,0.14765999999999999,1703.4761638200002,0.14765999999999999,0,30,50,0,0,0,
09:01:09.073,,,16.863780697755917,,,0,-0.51325,,0,0,0,284.204318,0,1160,1.2,0,0.0012833508717394124,0.001284,16.852942,0.001284,0.14758535025003242,0.14765999999999999,1703.4761638200002,0.14765999999999999,0,30,50,0,0,0,
09:01:09.382,,,16.863780697755917,,,0,-0.55325,,0,0,0,284.204318,0,1160,1.2,0,0.0012833508717394124,0.001284,16.852942,0.001284,0.14758535025003242,0.14765999999999999,1703.4761638200002,0.14765999999999999,0,30,46,0,0,0,
09:01:09.848,,,16.863780697755917,,,0,-0.55325,,0,0,0,284.204318,0,1160,1.2,1,0.0012833508717394124,0.001284,16.852942,0.001284,0.14758535025003242,0.14765999999999999,1703.4761638200002,0.14765999999999999,0,30,46,0,0,0,
09:01:10.056,,,16.86331941388929,,,0,-0.55325,,1.2850954710424431,0,0,284.204318,0,1216,1.2,1,0.0017448026322074651,0.001745,16.853403,0.001745,0.2006523027038585,0.200675,1703.5291788200002,0.200675,5.027547805669794,30,46,0,0,0,
09:01:10.358,,,16.86331941388929,,,0.10792001841284346,-0.55325,0.7781523027147706,1.2850954710424431,0.00035674727777777775,0.000357,284.204675,0.000357,1216,1.2,1,0.0017448026322074651,0.001745,16.853403,0.001745,0.2006523027038585,0.200675,1703.5291788200002,0.200675,5.027547805669794,30,46,0,0.005451927555456916,1,
09:01:10.665,,,16.86331941388929,,,0.10792001841284346,-0.57325,0.7781523027147706,1.2850954710424431,0.00035674727777777775,0.000357,284.204675,0.000357,1216,1.2,1,0.0017448026322074651,0.001745,16.853403,0.001745,0.2006523027038585,0.200675,1703.5291788200002,0.200675,5.027547805669794,30,44,0,0.005451927555456916,1,
09:01:11.120,,,16.86331941388929,,,0.10792001841284346,-0.57325,0.7781523027147706,1.2850954710424431,0.00035674727777777775,0.000357,284.204675,0.000357,1216,1.2,1,0.0017448026322074651,0.001745,16.853403,0.001745,0.2006523027038585,0.200675,1703.5291788200002,0.200675,5.027547805669794,30,44,0,0.005451927555456916,1,
09:01:11.362,0.16337609522836785,0.16346153846153846,16.86290134914045,0.16346153846153846,,0.10792001841284346,-0.57325,0.7781523027147706,1.2090042918359822,0.00035674727777777775,0.000357,284.204675,0.000357,1196,1.2,1,0.002183595325124614,0.002184,16.853842,0.002184,0.2511134623893306,0.25116,1703.5796638200002,0.25116,4.729864054018291,30,44,0,0.005451927555456916,1,
09:01:11.673,0.16337609522836785,0.16346153846153846,16.86290134914045,0.16346153846153846,,0.29624509664649795,-0.57325,1.654253846330702,1.2090042918359822,0.001087532388888889,0.001088,284.205406,0.001088,1196,1.2,1,0.002183595325124614,0.002184,16.853842,0.002184,0.2511134623893306,0.25116,1703.5796638200002,0.25116,4.729864054018291,30,44,0,0.010942278980487864,2,
09:01:11.961,0.16337609522836785,0.16346153846153846,16.86290134914045,0.16346153846153846,,0.29624509664649795,-0.58325,1.654253846330702,1.2090042918359822,0.001087532388888889,0.001088,284.205406,0.001088,1196,1.2,1,0.002183595325124614,0.002184,16.853842,0.002184,0.2511134623893306,0.25116,1703.5796638200002,0.25116,4.729864054018291,30,43,0,0.010942278980487864,2,
09:01:12.425,0.16337609522836785,0.16346153846153846,16.86290134914045,0.16346153846153846,,0.29624509664649795,-0.58325,1.654253846330702,1.2090042918359822,0.001087532388888889,0.001088,284.205406,0.001088,1196,1.2,1,0.002183595325124614,0.002184,16.853842,0.002184,0.2511134623893306,0.25116,1703.5796638200002,0.25116,4.729864054018291,30,43,0,0.010942278980487864,2,
09:01:12.648,0.4177174494843907,0.4178187403993855,16.862524505671026,0.4178187403993855,,0.29624509664649795,-0.58325,1.654253846330702,1.1765874277477233,0.001087532388888889,0.001088,284.205406,0.001088,1191,1.2,1,0.002603511991733369,0.002604,16.854262000000002,0.002604,0.2994038790493374,0.29946,1703.62796382,0.29946,4.603042866343093,30,43,0,0.010942278980487864,2,
09:01:12.966,0.4177174494843907,0.4178187403993855,16.862524505671026,0.4178187403993855,,0.44754420962668867,-0.58325,1.6998311836702948,1.1765874277477233,0.001803079388888889,0.001804,284.206122,0.001804,1191,1.2,1,0.002603511991733369,0.002604,16.854262000000002,0.002604,0.2994038790493374,0.29946,1703.62796382,0.29946,4.603042866343093,30,43,0,0.010915870253581175,2,
09:01:13.265,0.4177174494843907,0.4178187403993855,16.862524505671026,0.4178187403993855,,0.44754420962668867,-0.59325,1.6998311836702948,1.1765874277477233,0.001803079388888889,0.001804,284.206122,0.001804,1191,1.2,1,0.002603511991733369,0.002604,16.854262000000002,0.002604,0.2994038790493374,0.29946,1703.62796382,0.29946,4.603042866343093,30,42,0,0.010915870253581175,2,
09:01:13.724,0.4177174494843907,0.4178187403993855,16.862524505671026,0.4178187403993855,,0.44754420962668867,-0.59325,1.6998311836702948,1.1765874277477233,0.001803079388888889,0.001804,284.206122,0.001804,1191,1.2,1,0.002603511991733369,0.002604,16.854262000000002,0.002604,0.2994038790493374,0.29946,1703.62796382,0.29946,4.603042866343093,30,42,0,0.010915870253581175,2,
09:01:13.952,0.5968635766996124,0.597153260509765,16.862149792351428,0.597153260509765,,0.44754420962668867,-0.59325,1.6998311836702948,1.1521197025499932,0.001803079388888889,0.001804,284.206122,0.001804,1194,1.2,1,0.003020923807847529,0.003021,16.854679,0.003021,0.34740623790246583,0.347415,1703.67591882,0.347415,4.507320283158052,30,42,0,0.010915870253581175,2,
09:01:14.253,0.5968635766996124,0.597153260509765,16.862149792351428,0.597153260509765,,0.5750441643835866,-0.59325,1.7359307332158183,1.1521197025499932,0.0025240499444444445,0.002525,284.206843,0.002525,1194,1.2,1,0.003020923807847529,0.003021,16.854679,0.003021,0.34740623790246583,0.347415,1703.67591882,0.347415,4.507320283158052,30,42,0,0.01093550698047695,2,
09:01:14.566,0.5968635766996124,0.597153260509765,16.862149792351428,0.597153260509765,,0.5750441643835866,-0.6032500000000001,1.7359307332158183,1.1521197025499932,0.0025240499444444445,0.002525,284.206843,0.002525,1194,1.2,1,0.003020923807847529,0.003021,16.854679,0.003021,0.34740623790246583,0.347415,1703.67591882,0.347415,4.507320283158052,30,41,0,0.01093550698047695,2,
09:01:15.032,0.5968635766996124,0.597153260509765,16.862149792351428,0.597153260509765,,0.5750441643835866,-0.6032500000000001,1.7359307332158183,1.1521197025499932,0.0025240499444444445,0.002525,284.206843,0.002525,1194,1.2,1,0.003020923807847529,0.003021,16.854679,0.003021,0.34740623790246583,0.347415,1703.67591882,0.347415,4.507320283158052,30,41,0,0.01093550698047695,2,
09:01:15.269,0.7379206779811975,0.7380882782812043,16.861792400973023,0.7380882782812043,,0.5750441643835866,-0.6032500000000001,1.7359307332158183,1.0917200316158797,0.0025240499444444445,0.002525,284.206843,0.002525,1159,1.2,1,0.0034204895183988305,0.003421,16.855079,0.003421,0.3933562946158655,0.393415,1703.7219188200002,0.393415,4.271024817248694,30,41,0,0.01093550698047695,2,
09:01:15.542,0.7379206779811975,0.7380882782812043,16.861792400973023,0.7380882782812043,,0.6822209489637794,-0.6032500000000001,1.831971514747929,1.0917200316158797,0.003238028,0.003239,284.207557,0.003239,1159,1.2,1,0.0034204895183988305,0.003421,16.855079,0.003421,0.3933562946158655,0.393415,1703.7219188200002,0.393415,4.271024817248694,30,41,0,0.005464338789347487,2,
09:01:15.846,0.7379206779811975,0.7380882782812043,16.861792400973023,0.7380882782812043,,0.6822209489637794,-0.59325,1.831971514747929,1.0917200316158797,0.003238028,0.003239,284.207557,0.003239,1159,1.2,1,0.0034204895183988305,0.003421,16.855079,0.003421,0.3933562946158655,0.393415,1703.7219188200002,0.393415,4.271024817248694,30,42,0,0.005464338789347487,2,
09:01:16.300,0.7379206779811975,0.7380882782812043,16.861792400973023,0.7380882782812043,,0.6822209489637794,-0.59325,1.831971514747929,1.0917200316158797,0.003238028,0.003239,284.207557,0.003239,1159,1.2,1,0.0034204895183988305,0.003421,16.855079,0.003421,0.3933562946158655,0.393415,1703.7219188200002,0.393415,4.271024817248694,30,42,0,0.005464338789347487,2,
09:01:16.547,0.8512747817334317,0.8514721345951629,16.86145161728584,0.8514721345951629,,0.6822209489637794,-0.59325,1.831971514747929,1.0807152988743658,0.003238028,0.003239,284.207557,0.003239,1120,1.1,1,0.0038037400725139253,0.003804,16.855462,0.003804,0.4374301083391014,0.43746,1703.7659638200003,0.43746,4.227972124905375,30,42,0,0.005464338789347487,2,
09:01:16.862,0.8512747817334317,0.8514721345951629,16.86145161728584,0.8514721345951629,,0.8483221665246249,-0.59325,2.7759392349906507,1.0807152988743658,0.004337217,0.004338,284.208656,0.004338,1120,1.1,1,0.0038037400725139253,0.003804,16.855462,0.003804,0.4374301083391014,0.43746,1703.7659638200003,0.43746,4.227972124905375,30,42,0,0.005459598641071706,3,
09:01:17.162,0.8512747817334317,0.8514721345951629,16.86145161728584,0.8514721345951629,,0.8483221665246249,-0.57325,2.7759392349906507,1.0807152988743658,0.004337217,0.004338,284.208656,0.004338,1120,1.1,1,0.0038037400725139253,0.003804,16.855462,0.003804,0.4374301083391014,0.43746,1703.7659638200003,0.43746,4.227972124905375,30,44,0,0.005459598641071706,3,
09:01:17.619,0.8512747817334317,0.8514721345951629,16.86145161728584,0.8514721345951629,,0.8483221665246249,-0.57325,2.7759392349906507,1.0807152988743658,0.004337217,0.004338,284.208656,0.004338,1120,1.1,1,0.0038037400725139253,0.003804,16.855462,0.003804,0.4374301083391014,0.43746,1703.7659638200003,0.43746,4.227972124905375,30,44,0,0.005459598641071706,3,
09:01:17.854,1.02318682418773,1.0233545647558389,16.861081673671833,1.0233545647558389,,0.8483221665246249,-0.57325,2.7759392349906507,1.1978846871451831,0.004337217,0.004338,284.208656,0.004338,1185,1.2,1,0.0042389296827030154,0.004239,16.855897,0.004239,0.48747691351084677,0.48748499999999995,1703.8159888200003,0.48748499999999995,4.686361959875984,30,44,0,0.005459598641071706,3,
09:01:18.163,1.02318682418773,1.0233545647558389,16.861081673671833,1.0233545647558389,,1.1215414196441251,-0.57325,4.174024473020083,1.1978846871451831,0.006138046027777778,0.006139,284.210457,0.006139,1185,1.2,1,0.0042389296827030154,0.004239,16.855897,0.004239,0.48747691351084677,0.48748499999999995,1703.8159888200003,0.48748499999999995,4.686361959875984,30,44,0,0.01635030811427521,5,
09:01:18.474,1.02318682418773,1.0233545647558389,16.861081673671833,1.0233545647558389,,1.1215414196441251,-0.59325,4.174024473020083,1.1978846871451831,0.006138046027777778,0.006139,284.210457,0.006139,1185,1.2,1,0.0042389296827030154,0.004239,16.855897,0.004239,0.48747691351084677,0.48748499999999995,1703.8159888200003,0.48748499999999995,4.686361959875984,30,42,0,0.01635030811427521,5,
09:01:18.940,1.02318682418773,1.0233545647558389,16.861081673671833,1.0233545647558389,,1.1215414196441251,-0.59325,4.174024473020083,1.1978846871451831,0.006138046027777778,0.006139,284.210457,0.006139,1185,1.2,1,0.0042389296827030154,0.004239,16.855897,0.004239,0.48747691351084677,0.48748499999999995,1703.8159888200003,0.48748499999999995,4.686361959875984,30,42,0,0.01635030811427521,5,
09:01:19.169,1.323838908269718,1.3239163252102655,16.86079040500893,1.3239163252102655,,1.1215414196441251,-0.59325,4.174024473020083,1.0893996182403203,0.006138046027777778,0.006139,284.210457,0.006139,1129,1.1,1,0.0046365505571975656,0.004637,16.856295,0.004637,0.53320331407772,0.5332549999999999,1703.8617588200002,0.5332549999999999,4.26194690090908,30,42,0,0.01635030811427521,5,
09:01:19.566,1.323838908269718,1.3239163252102655,16.86079040500893,1.3239163252102655,,1.3791640233067841,-0.59325,4.589684002346516,1.0893996182403203,0.008085019083333334,0.008086,284.212404,0.008086,1129,1.1,1,0.0046365505571975656,0.004637,16.856295,0.004637,0.53320331407772,0.5332549999999999,1703.8617588200002,0.5332549999999999,4.26194690090908,30,42,0,0.01599325052863351,5,
09:01:19.880,1.323838908269718,1.3239163252102655,16.86079040500893,1.3239163252102655,,1.3791640233067841,-0.58325,4.589684002346516,1.0893996182403203,0.008085019083333334,0.008086,284.212404,0.008086,1129,1.1,1,0.0046365505571975656,0.004637,16.856295,0.004637,0.53320331407772,0.5332549999999999,1703.8617588200002,0.5332549999999999,4.26194690090908,30,43,0,0.01599325052863351,5,
09:01:20.331,1.323838908269718,1.3239163252102655,16.86079040500893,1.3239163252102655,,1.3791640233067841,-0.58325,4.589684002346516,1.0893996182403203,0.008085019083333334,0.008086,284.212404,0.008086,1129,1.1,1,0.0046365505571975656,0.004637,16.856295,0.004637,0.53320331407772,0.5332549999999999,1703.8617588200002,0.5332549999999999,4.26194690090908,30,43,0,0.01599325052863351,5,
09:01:20.549,1.594412791523303,1.594557286531256,16.860471803278084,1.594557286531256,0.5305036386312413,1.3791640233067841,-0.58325,4.589684002346516,1.1321319833743833,0.008085019083333334,0.008086,284.212404,0.008086,1146,1.1,1,0.005070844342391973,0.005071,16.856729,0.005071,0.5831470993750769,0.583165,1703.9116688200002,0.583165,4.429124370133654,30,43,0,0.01599325052863351,5,
09:01:20.869,1.594412791523303,1.594557286531256,16.860471803278084,1.594557286531256,0.5305036386312413,1.6480301084092486,-0.58325,5.299735444375187,1.1321319833743833,0.010258053083333333,0.010259,284.214577,0.010259,1146,1.1,1,0.005070844342391973,0.005071,16.856729,0.005071,0.5831470993750769,0.583165,1703.9116688200002,0.583165,4.429124370133654,30,43,0,0.021270465540571187,6,
09:01:21.179,1.594412791523303,1.594557286531256,16.860471803278084,1.594557286531256,0.5305036386312413,1.6480301084092486,-0.58325,5.299735444375187,1.1321319833743833,0.010258053083333333,0.010259,284.214577,0.010259,1146,1.1,1,0.005070844342391973,0.005071,16.856729,0.005071,0.5831470993750769,0.583165,1703.9116688200002,0.583165,4.429124370133654,30,43,0,0.021270465540571187,6,
09:01:21.644,1.594412791523303,1.594557286531256,16.860471803278084,1.594557286531256,0.5305036386312413,1.6480301084092486,-0.58325,5.299735444375187,1.1321319833743833,0.010258053083333333,0.010259,284.214577,0.010259,1146,1.1,1,0.005070844342391973,0.005071,16.856729,0.005071,0.5831470993750769,0.583165,1703.9116688200002,0.583165,4.429124370133654,30,43,0,0.021270465540571187,6,
09:01:21.866,1.867588522988017,1.8676497360276716,16.860178626862865,1.8676497360276716,0.8425830497873249,1.6480301084092486,-0.58325,5.299735444375187,1.1538657561791268,0.010258053083333333,0.010259,284.214577,0.010259,1168,1.2,1,0.005492673014996436,0.005493,16.857151,0.005493,0.6316573967245902,0.631695,1703.9601988200002,0.631695,4.514151190502711,30,43,0,0.021270465540571187,6,
09:01:22.164,1.867588522988017,1.8676497360276716,16.860178626862865,1.8676497360276716,0.8425830497873249,1.8312998421581497,-0.58325,4.3332597169334806,1.1538657561791268,0.012058081694444445,0.012059,284.216377,0.012059,1168,1.2,1,0.005492673014996436,0.005493,16.857151,0.005493,0.6316573967245902,0.631695,1703.9601988200002,0.631695,4.514151190502711,30,43,0,0.021270465540571187,5,
09:01:22.462,1.867588522988017,1.8676497360276716,16.860178626862865,1.8676497360276716,0.8425830497873249,1.8312998421581497,-0.58325,4.3332597169334806,1.1538657561791268,0.012058081694444445,0.012059,284.216377,0.012059,1168,1.2,1,0.005492673014996436,0.005493,16.857151,0.005493,0.6316573967245902,0.631695,1703.9601988200002,0.631695,4.514151190502711,30,43,0,0.021270465540571187,5,
09:01:22.931,1.867588522988017,1.8676497360276716,16.860178626862865,1.8676497360276716,0.8425830497873249,1.8312998421581497,-0.58325,4.3332597169334806,1.1538657561791268,0.012058081694444445,0.012059,284.216377,0.012059,1168,1.2,1,0.005492673014996436,0.005493,16.857151,0.005493,0.6316573967245902,0.631695,1703.9601988200002,0.631695,4.514151190502711,30,43,0,0.021270465540571187,5,
09:01:23.173,2.0437784580488296,2.043898305084746,16.85987834062324,2.043898305084746,1.0540267591164307,1.8312998421581497,-0.58325,4.3332597169334806,1.1212650969720115,0.012058081694444445,0.012059,284.216377,0.012059,1135,1.1,1,0.005899896658053705,0.0059,16.857558,0.0059,0.6784881156761761,0.6785,1704.0070038200001,0.6785,4.386610959949126,30,43,0,0.021270465540571187,5,
09:01:23.464,2.0437784580488296,2.043898305084746,16.85987834062324,2.043898305084746,1.0540267591164307,1.89203407670026,-0.58325,2.6755492595832444,1.1212650969720115,0.013140879027777778,0.013142,284.21746,0.013142,1135,1.1,1,0.005899896658053705,0.0059,16.857558,0.0059,0.6784881156761761,0.6785,1704.0070038200001,0.6785,4.386610959949126,30,43,0,0.021270465540571187,3,
09:01:23.779,2.0437784580488296,2.043898305084746,16.85987834062324,2.043898305084746,1.0540267591164307,1.89203407670026,-0.58325,2.6755492595832444,1.1212650969720115,0.013140879027777778,0.013142,284.21746,0.013142,1135,1.1,1,0.005899896658053705,0.0059,16.857558,0.0059,0.6784881156761761,0.6785,1704.0070038200001,0.6785,4.386610959949126,30,43,0,0.021270465540571187,3,
09:01:24.231,2.0437784580488296,2.043898305084746,16.85987834062324,2.043898305084746,1.0540267591164307,1.89203407670026,-0.58325,2.6755492595832444,1.1212650969720115,0.013140879027777778,0.013142,284.21746,0.013142,1135,1.1,1,0.005899896658053705,0.0059,16.857558,0.0059,0.6784881156761761,0.6785,1704.0070038200001,0.6785,4.386610959949126,30,43,7.0588235294117645,0.021270465540571187,3,
09:01:24.467,2.0652324905180945,2.0653779663680654,16.859479532028107,2.0653779663680654,1.2502495842718566,1.89203407670026,-0.58325,2.6755492595832444,1.2882199880629985,0.013140879027777778,0.013142,284.21746,0.013142,1304,1.3,1,0.006362905429829449,0.006363,16.858021,0.006363,0.7317341244303867,0.731745,1704.0602488200002,0.731745,5.039771534602345,30,43,7.0588235294117645,0.021270465540571187,3,
09:01:24.780,2.0652324905180945,2.0653779663680654,16.859479532028107,2.0653779663680654,1.2502495842718566,1.9473664945891471,-0.58325,2.3287947926587282,1.2882199880629985,0.014236143944444444,0.014237,284.218555,0.014237,1304,1.3,1,0.006362905429829449,0.006363,16.858021,0.006363,0.7317341244303867,0.731745,1704.0602488200002,0.731745,5.039771534602345,30,43,7.0588235294117645,-0.010865704524819038,3,
