time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Vehicle acceleration (g)","Vehicle speed (km/h)",
19:41:04.066,20.742017209106063,18.946332223109998,17.00613665910325,18.946332223109998,20.977444372968925,24.663632710815282,26.92152845413991,1.683193292789666,3.63839429783333,23.214543,307.418861,23.214543,1731,1.7,,0.17541178667212845,1.225279,18.076937,1.225279,20.17235546729477,140.907085,1844.2355888200002,140.907085,6.584985268696284,0.07990311295542885,45,
19:41:04.342,20.742017209106063,18.946332223109998,17.00613665910325,18.946332223109998,20.977444372968925,24.686391941319446,26.734897407664075,1.683193292789666,3.64583194783333,23.221981,307.426299,23.221981,1731,1.7,,0.17541178667212845,1.225279,18.076937,1.225279,20.17235546729477,140.907085,1844.2355888200002,140.907085,6.584985268696284,0.07990311295542885,45,
19:41:04.663,20.7506105581407,18.947979911306213,17.006279061778457,18.947979911306213,20.977444372968925,24.686391941319446,26.734897407664075,1.7191714278752919,3.64583194783333,23.221981,307.426299,23.221981,1768,1.8,,0.17569757466259367,1.225565,18.077223,1.225565,20.20522108619827,140.939975,1844.2684788200002,140.939975,6.725738853295804,0.07990311295542885,45,
19:41:04.985,20.7506105581407,18.947979911306213,17.006279061778457,18.947979911306213,20.977444372968925,24.71215325610406,26.757075678515076,1.7191714278752919,3.6540531087222186,23.230202,307.43452,23.230202,1768,1.8,,0.17569757466259367,1.225565,18.077223,1.225565,20.20522108619827,140.939975,1844.2684788200002,140.939975,6.725738853295804,0.07990311295542885,46,
19:41:05.284,20.762236835629775,18.950080066043267,17.006453484413047,18.950080066043267,20.977444372968925,24.71215325610406,26.757075678515076,1.7327847762860684,3.6540531087222186,23.230202,307.43452,23.230202,1782,1.8,,0.17599515590013648,1.225863,18.077521,1.225863,20.239442928515697,140.974245,1844.30274882,140.974245,6.778996966387508,0.07990311295542885,46,
19:41:05.593,20.762236835629775,18.950080066043267,17.006453484413047,18.950080066043267,20.977444372968925,24.73642400381495,26.54686296274673,1.7327847762860684,3.661816812388885,23.237966,307.442284,23.237966,1782,1.8,,0.17599515590013648,1.225863,18.077521,1.225863,20.239442928515697,140.974245,1844.30274882,140.974245,6.778996966387508,0.03451253142641203,46,
19:41:05.885,20.771933998768592,18.951899229705866,17.006608266165824,18.951899229705866,20.977444372968925,24.73642400381495,26.54686296274673,1.7444533606381634,3.661816812388885,23.237966,307.442284,23.237966,1794,1.8,,0.17628675368436883,1.226155,18.077813,1.226155,20.272976673702416,141.00782500000003,1844.3363288200003,141.00782500000003,6.824646777608975,0.03451253142641203,46,
19:41:06.226,20.771933998768592,18.951899229705866,17.006608266165824,18.951899229705866,20.977444372968925,24.761657437486473,26.369291973029355,1.7444533606381634,3.6699072732222184,23.246056,307.450374,23.246056,1794,1.8,,0.17628675368436883,1.226155,18.077813,1.226155,20.272976673702416,141.00782500000003,1844.3363288200003,141.00782500000003,6.824646777608975,0.011422910877788657,46,
19:41:06.533,20.78032701792592,18.953581530127448,17.00675661659936,18.953581530127448,20.977444372968925,24.761657437486473,26.369291973029355,1.7639010012249874,3.6699072732222184,23.246056,307.450374,23.246056,1814,1.8,,0.17660488547925227,1.226473,18.078131,1.226473,20.30956183011401,141.04439499999998,1844.37289882,141.04439499999998,6.9007297963114125,0.011422910877788657,46,
19:41:06.846,20.78032701792592,18.953581530127448,17.00675661659936,18.953581530127448,20.977444372968925,24.78630806021803,26.0785610802727,1.7639010012249874,3.6778294558333298,23.253978,307.458296,23.253978,1814,1.8,,0.17660488547925227,1.226473,18.078131,1.226473,20.30956183011401,141.04439499999998,1844.37289882,141.04439499999998,6.9007297963114125,0.011311250991889297,46,
19:41:07.138,20.789967302523415,18.955419588970077,17.00691354282424,18.955419588970077,20.977444372968925,24.78630806021803,26.0785610802727,1.7852934058704948,3.6778294558333298,23.253978,307.458296,23.253978,1836,1.8,,0.17690405195523937,1.226772,18.07843,1.226772,20.343965974852527,141.07878,1844.4072838200002,141.07878,6.984421116884102,0.011311250991889297,46,
19:41:07.455,20.789967302523415,18.955419588970077,17.00691354282424,18.955419588970077,20.977444372968925,24.81143022456256,26.326204894642053,1.7852934058704948,3.685725423194441,23.261874,307.466192,23.261874,1836,1.8,,0.17690405195523937,1.226772,18.07843,1.226772,20.343965974852527,141.07878,1844.4072838200002,141.07878,6.984421116884102,0.01146524439201535,47,
19:41:07.759,20.798102301563333,18.957065623976227,17.007058677761833,18.957065623976227,20.977444372968925,24.81143022456256,26.326204894642053,1.7998791363106132,3.685725423194441,23.261874,307.466192,23.261874,1851,1.9,,0.17721450590794505,1.227082,18.07874,1.227082,20.37966817941368,141.11443,1844.4429338200002,141.11443,7.041483380910932,0.01146524439201535,47,
19:41:08.063,20.798102301563333,18.957065623976227,17.007058677761833,18.957065623976227,20.977444372968925,24.836751596124042,26.112864498413185,1.7998791363106132,3.6937021156666634,23.269851,307.474169,23.269851,1851,1.9,,0.17721450590794505,1.227082,18.07874,1.227082,20.37966817941368,141.11443,1844.4429338200002,141.11443,7.041483380910932,0.011468916414772108,47,
19:41:08.387,20.805899462171595,18.95866869697629,17.007201703053433,18.95866869697629,20.977444372968925,24.836751596124042,26.112864498413185,1.815437248780073,3.6937021156666634,23.269851,307.474169,23.269851,1867,1.9,,0.17753147958743123,1.227399,18.079057,1.227399,20.41612015255459,141.150885,1844.4793888200002,141.150885,7.102349795872884,0.011468916414772108,47,
19:41:08.699,20.805899462171595,18.95866869697629,17.007201703053433,18.95866869697629,20.977444372968925,24.86308719551417,25.889079907103806,1.815437248780073,3.702017667694441,23.278167,307.482485,23.278167,1867,1.9,,0.17753147958743123,1.227399,18.079057,1.227399,20.41612015255459,141.150885,1844.4793888200002,141.150885,7.102349795872884,0.011452899334920802,47,
19:41:09.013,20.815284529595566,18.96051617716772,17.007361592568238,18.96051617716772,20.977444372968925,24.86308719551417,25.889079907103806,1.8358572713962387,3.702017667694441,23.278167,307.482485,23.278167,1888,1.9,,0.1778509278809445,1.227718,18.079376,1.227718,20.45285670630862,141.18757000000002,1844.5160738200002,141.18757000000002,7.182236965510448,0.011452899334920802,47,
19:41:09.309,20.815284529595566,18.96051617716772,17.007361592568238,18.96051617716772,20.977444372968925,24.889253529842197,26.14582339698673,1.8358572713962387,3.7101096250277745,23.286259,307.49057700000003,23.286259,1888,1.9,,0.1778509278809445,1.227718,18.079376,1.227718,20.45285670630862,141.18757000000002,1844.5160738200002,141.18757000000002,7.182236965510448,0.022997406599942104,48,
19:41:09.602,20.825352321689277,18.962427352626708,17.007524138011522,18.962427352626708,20.977444372968925,24.889253529842197,26.14582339698673,1.8504430018363571,3.7101096250277745,23.286259,307.49057700000003,23.286259,1903,1.9,,0.17815351057296416,1.228021,18.079679,1.228021,20.48765371589088,141.222415,1844.55091882,141.222415,7.239299229537278,0.022997406599942104,48,
19:41:09.919,20.825352321689277,18.962427352626708,17.007524138011522,18.962427352626708,20.977444372968925,24.915540557010335,25.939734405418257,1.8504430018363571,3.7182573783611077,23.294407,307.498725,23.294407,1903,1.9,,0.17815351057296416,1.228021,18.079679,1.228021,20.48765371589088,141.222415,1844.55091882,141.222415,7.239299229537278,0.011495284618112226,48,
19:41:10.226,20.83329846430202,18.96407439609751,17.00767096154082,18.96407439609751,20.977444372968925,24.915540557010335,25.939734405418257,1.8669734963351579,3.7182573783611077,23.294407,307.498725,23.294407,1920,1.9,,0.17847665288011708,1.228344,18.080002,1.228344,20.524815081213465,141.25956000000002,1844.5880638200001,141.25956000000002,7.303969795434353,0.011495284618112226,48,
19:41:10.541,20.83329846430202,18.96407439609751,17.00767096154082,18.96407439609751,20.977444372968925,24.944504707155836,26.78131216010794,1.8669734963351579,3.7268831297499965,23.303033,307.50735099999997,23.303033,1920,1.9,,0.17847665288011708,1.228344,18.080002,1.228344,20.524815081213465,141.25956000000002,1844.5880638200001,141.25956000000002,7.303969795434353,0.034292705808853505,50,
19:41:10.861,20.842827735462468,18.96597068714616,17.007835751264327,18.96597068714616,20.977444372968925,24.944504707155836,26.78131216010794,1.8835039908339588,3.7268831297499965,23.303033,307.50735099999997,23.303033,1937,1.9,,0.17880890141451353,1.228676,18.080334,1.228676,20.563023662669057,141.29774,1844.6262438200001,141.29774,7.368640361331428,0.034292705808853505,50,
19:41:11.152,20.842827735462468,18.96597068714616,17.007835751264327,18.96597068714616,20.977444372968925,24.972991909235486,26.546267086942304,1.8835039908339588,3.7353863172499966,23.311536,307.515854,23.311536,1937,1.9,,0.17880890141451353,1.228676,18.080334,1.228676,20.563023662669057,141.29774,1844.6262438200001,141.29774,7.368640361331428,0.034645748352979754,50,
19:41:11.448,20.854251088537403,18.968105413731323,17.00801442691975,18.968105413731323,20.977444372968925,24.972991909235486,26.546267086942304,1.8932278111273713,3.7353863172499966,23.311536,307.515854,23.311536,1947,1.9,,0.17911869869559413,1.228986,18.080644,1.228986,20.598650349993324,141.33338999999998,1844.6618938200002,141.33338999999998,7.406681870682651,0.034645748352979754,50,
19:41:11.748,20.854251088537403,18.968105413731323,17.00801442691975,18.968105413731323,20.977444372968925,25.00070303321079,26.40992262321892,1.8932278111273713,3.7436764464166634,23.319826,307.524144,23.319826,1947,1.9,,0.17911869869559413,1.228986,18.080644,1.228986,20.598650349993324,141.33338999999998,1844.6618938200002,141.33338999999998,7.406681870682651,0.023233829756028168,50,
19:41:12.063,20.862493880430296,18.969803459330535,17.008165324749424,18.969803459330535,20.977444372968925,25.00070303321079,26.40992262321892,1.9039240134501243,3.7436764464166634,23.319826,307.524144,23.319826,1958,2,,0.17944529871993659,1.229313,18.080971,1.229313,20.636209352792708,141.37099500000002,1844.6994988200001,141.37099500000002,7.448527530968991,0.023233829756028168,50,
19:41:12.368,20.862493880430296,18.969803459330535,17.008165324749424,18.969803459330535,20.977444372968925,25.030690304069644,26.78678331683115,1.9039240134501243,3.7524949074166636,23.328644,307.532962,23.328644,1958,2,,0.17944529871993659,1.229313,18.080971,1.229313,20.636209352792708,141.37099500000002,1844.6994988200001,141.37099500000002,7.448527530968991,0.03469849521848007,51,
19:41:12.671,20.874261976061145,18.972022569317378,17.00835106252363,18.972022569317378,20.977444372968925,25.030690304069644,26.78678331683115,1.912675451714196,3.7524949074166636,23.328644,307.532962,23.328644,1967,2,,0.1797665906330039,1.229634,18.081292,1.229634,20.67315792279545,141.40791,1844.73641382,141.40791,7.48276488938509,0.03469849521848007,51,
19:41:12.953,20.874261976061145,18.972022569317378,17.00835106252363,18.972022569317378,20.977444372968925,25.05866017435283,26.66422050551875,1.912675451714196,3.7607384808333304,23.336888,307.541206,23.336888,1967,2,,0.1797665906330039,1.229634,18.081292,1.229634,20.67315792279545,141.40791,1844.73641382,141.40791,7.48276488938509,0.01174336869271333,51,
19:41:13.262,20.88346304758234,18.973850969551606,17.00850975200878,18.973850969551606,20.977444372968925,25.05866017435283,26.66422050551875,1.9233716540369497,3.7607384808333304,23.336888,307.541206,23.336888,1978,2,,0.18008212872858306,1.22995,18.081608,1.22995,20.70944480378705,141.44425,1844.7727538200002,141.44425,7.524610549671434,0.01174336869271333,51,
19:41:13.575,20.88346304758234,18.973850969551606,17.00850975200878,18.973850969551606,20.977444372968925,25.088403293523445,26.515936164992606,1.9233716540369497,3.769524209749997,23.345674,307.549992,23.345674,1978,2,,0.18008212872858306,1.22995,18.081608,1.22995,20.70944480378705,141.44425,1844.7727538200002,141.44425,7.524610549671434,0.0116900658349682,51,
19:41:13.833,20.896754553485216,18.976273230937302,17.008707817103872,18.976273230937302,20.977444372968925,25.088403293523445,26.515936164992606,1.925316418095632,3.769524209749997,23.345674,307.549992,23.345674,1980,2,,0.18038802150362176,1.230256,18.081914,1.230256,20.744622472916504,141.47944,1844.8079438200002,141.47944,7.532218851541678,0.0116900658349682,51,
19:41:14.107,20.896754553485216,18.976273230937302,17.008707817103872,18.976273230937302,20.977444372968925,25.1128659559716,25.96975724616527,1.925316418095632,3.7769085611388857,23.353058,307.557376,23.353058,1980,2,,0.18038802150362176,1.230256,18.081914,1.230256,20.744622472916504,141.47944,1844.8079438200002,141.47944,7.532218851541678,0,50,
19:41:14.432,20.911546431346835,18.97878879983616,17.008903592163318,18.97878879983616,20.977444372968925,25.1128659559716,25.96975724616527,1.357445312960354,3.7769085611388857,23.353058,307.557376,23.353058,1396,1.4,,0.1806135463744194,1.230482,18.08214,1.230482,20.77055783305823,141.50543000000002,1844.83393382,141.50543000000002,5.310594705430394,0,50,
19:41:14.700,20.911546431346835,18.97878879983616,17.008903592163318,18.97878879983616,20.977444372968925,25.14133603705903,37.570574308277514,1.357445312960354,3.7853534315555524,23.361503,307.565821,23.361503,1396,1.4,,0.1806135463744194,1.230482,18.08214,1.230482,20.77055783305823,141.50543000000002,1844.83393382,141.50543000000002,5.310594705430394,0,51,
19:41:15.016,20.93342482399069,18.98233521329783,17.00916838542325,18.98233521329783,20.977444372968925,25.14133603705903,37.570574308277514,1.3204947958453879,3.7853534315555524,23.361503,307.565821,23.361503,1358,1.4,,0.1808281952610716,1.230697,18.082355,1.230697,20.795242455023235,141.53015499999998,1844.85865882,141.53015499999998,5.166036969895757,0,51,
19:41:15.322,20.93342482399069,18.98233521329783,17.00916838542325,18.98233521329783,20.977444372968925,25.16985560978395,37.864594512081915,1.3204947958453879,3.794000160722219,23.37015,307.574468,23.37015,1358,1.4,,0.1808281952610716,1.230697,18.082355,1.230697,20.795242455023235,141.53015499999998,1844.85865882,141.53015499999998,5.166036969895757,0,50,
19:41:15.550,20.954058146447466,18.98573601141249,17.009425530302906,18.98573601141249,20.977444372968925,25.16985560978395,37.864594512081915,1.5849827078262018,3.794000160722219,23.37015,307.574468,23.37015,1630,1.6,,0.18106278670251047,1.230932,18.08259,1.230932,20.822220470788704,141.55718,1844.8856838200002,141.55718,6.200766024248956,0,50,
19:41:15.885,20.954058146447466,18.98573601141249,17.009425530302906,18.98573601141249,20.977444372968925,25.193406899610245,30.284242069638623,1.5849827078262018,3.8014717353888856,23.377622,307.58194,23.377622,1630,1.6,,0.18106278670251047,1.230932,18.08259,1.230932,20.822220470788704,141.55718,1844.8856838200002,141.55718,6.200766024248956,0,48,
19:41:16.185,20.963197720380375,18.98753339197488,17.009578182486216,18.98753339197488,20.977444372968925,25.193406899610245,30.284242069638623,1.5703969773860835,3.8014717353888856,23.377622,307.58194,23.377622,1615,1.6,,0.18134026049342192,1.231209,18.082867,1.231209,20.85412995674352,141.589035,1844.9175388200001,141.589035,6.1437037602221265,0,48,
19:41:16.468,20.963197720380375,18.98753339197488,17.009578182486216,18.98753339197488,20.977444372968925,25.21776030576441,30.5655198597591,1.5703969773860835,3.809214024722219,23.385364,307.589682,23.385364,1615,1.6,,0.18134026049342192,1.231209,18.082867,1.231209,20.85412995674352,141.589035,1844.9175388200001,141.589035,6.1437037602221265,-0.023999947095466257,48,
19:41:16.704,20.979750195131942,18.99033566530105,17.009793733848518,18.99033566530105,20.977444372968925,25.21776030576441,30.5655198597591,1.573314123474107,3.809214024722219,23.385364,307.589682,23.385364,1618,1.6,,0.1815662240633396,1.231435,18.083093,1.231435,20.880115767284057,141.615025,1844.9435288200002,141.615025,6.155116213027492,-0.023999947095466257,48,
19:41:16.934,20.979750195131942,18.99033566530105,17.009793733848518,18.99033566530105,20.977444372968925,25.237361514042057,30.508847078807754,1.573314123474107,3.815457556722219,23.391608,307.595926,23.391608,1618,1.6,,0.1815662240633396,1.231435,18.083093,1.231435,20.880115767284057,141.615025,1844.9435288200002,141.615025,6.155116213027492,-0.03803946913524714,48,
19:41:17.145,20.991740461531965,18.992414111717082,17.009956541639802,18.992414111717082,20.977444372968925,25.237361514042057,30.508847078807754,1.5791484156501543,3.815457556722219,23.391608,307.595926,23.391608,1624,1.6,,0.18175994333171977,1.231629,18.083287000000002,1.231629,20.902393483147772,141.637335,1844.96583882,141.637335,6.1779411186382225,-0.03803946913524714,48,
19:41:17.456,20.991740461531965,18.992414111717082,17.009956541639802,18.992414111717082,20.977444372968925,25.261151839359407,31.66263506613747,1.5791484156501543,3.8227268733888855,23.398877,307.603195,23.398877,1624,1.6,,0.18175994333171977,1.231629,18.083287000000002,1.231629,20.902393483147772,141.637335,1844.96583882,141.637335,6.1779411186382225,-0.03803946913524714,50,
19:41:17.685,21.004270091057233,18.994645525856278,17.010134639125944,18.994645525856278,20.977444372968925,25.261151839359407,31.66263506613747,1.5830379437675195,3.8227268733888855,23.398877,307.603195,23.398877,1628,1.6,,0.18199760604946932,1.231867,18.083525,1.231867,20.92972469568897,141.664705,1844.99320882,141.664705,6.193157722378713,-0.03803946913524714,50,
19:41:18.014,21.004270091057233,18.994645525856278,17.010134639125944,18.994645525856278,20.977444372968925,25.286576571369395,31.58483989398479,1.5830379437675195,3.830511066444441,23.406661,307.610979,23.406661,1628,1.6,,0.18199760604946932,1.231867,18.083525,1.231867,20.92972469568897,141.664705,1844.99320882,141.664705,6.193157722378713,0.026600528452766954,50,
19:41:18.289,21.016172063992904,18.99684693385622,17.010313931945248,18.99684693385622,20.977444372968925,25.286576571369395,31.58483989398479,1.594706528119614,3.830511066444441,23.406661,307.610979,23.406661,1640,1.6,,0.18226492697056243,1.232134,18.083792,1.232134,20.96046660161468,141.69541,1845.0239138200002,141.69541,6.238807533600177,0.026600528452766954,50,
19:41:18.594,21.016172063992904,18.99684693385622,17.010313931945248,18.99684693385622,20.977444372968925,25.31270189148706,31.35373130939466,1.594706528119614,3.8385264581111076,23.414676,307.618994,23.414676,1640,1.6,,0.18226492697056243,1.232134,18.083792,1.232134,20.96046660161468,141.69541,1845.0239138200002,141.69541,6.238807533600177,0.026639620579302147,50,
19:41:18.905,21.028328068404804,18.9990960800383,17.010497527436854,18.9990960800383,20.977444372968925,25.31270189148706,31.35373130939466,1.608319876530391,3.8385264581111076,23.414676,307.618994,23.414676,1654,1.7,,0.18254073484227773,1.23241,18.084068000000002,1.23241,20.99218450686194,141.72715,1845.05565382,141.72715,6.292065646691886,0.026639620579302147,50,
19:41:19.219,21.028328068404804,18.9990960800383,17.010497527436854,18.9990960800383,20.977444372968925,25.341017040194725,31.088343015361094,1.608319876530391,3.8472328803333298,23.423382,307.6277,23.423382,1654,1.7,,0.18254073484227773,1.23241,18.084068000000002,1.23241,20.99218450686194,141.72715,1845.05565382,141.72715,6.292065646691886,0.02478328671509911,50,
19:41:19.530,21.043611009851123,19.00182770864718,17.010714624009967,19.00182770864718,20.977444372968925,25.341017040194725,31.088343015361094,1.619988460882486,3.8472328803333298,23.423382,307.6277,23.423382,1666,1.7,,0.18282189679957156,1.232691,18.084349,1.232691,21.024518131950728,141.759465,1845.0879688200002,141.759465,6.33771545791335,0.02478328671509911,50,
19:41:19.844,21.043611009851123,19.00182770864718,17.010714624009967,19.00182770864718,20.977444372968925,25.369212087145314,30.864417375394506,1.619988460882486,3.8559222636666632,23.432071,307.636389,23.432071,1666,1.7,,0.18282189679957156,1.232691,18.084349,1.232691,21.024518131950728,141.759465,1845.0879688200002,141.759465,6.33771545791335,0,50,
19:41:20.146,21.058977850648986,19.004575131592823,17.01093265507037,19.004575131592823,20.977444372968925,25.369212087145314,30.864417375394506,1.6326294272639221,3.8559222636666632,23.432071,307.636389,23.432071,1679,1.7,,0.1831011120773762,1.23297,18.084628000000002,1.23297,21.056627888898262,141.79155,1845.12005382,141.79155,6.387169420069937,0,50,
19:41:20.444,21.058977850648986,19.004575131592823,17.01093265507037,19.004575131592823,20.977444372968925,25.39730096272353,31.237952194374856,1.6326294272639221,3.8644265929999966,23.440575,307.644893,23.440575,1679,1.7,,0.1831011120773762,1.23297,18.084628000000002,1.23297,21.056627888898262,141.79155,1845.12005382,141.79155,6.387169420069937,0.01165740441882806,51,
19:41:20.764,21.07276917700001,19.007094240115986,17.01113574674845,19.007094240115986,20.977444372968925,25.39730096272353,31.237952194374856,1.65499421393877,3.8644265929999966,23.440575,307.644893,23.440575,1702,1.7,,0.18338484897456414,1.233254,18.084912,1.233254,21.089257632074876,141.82421000000002,1845.1527138200001,141.82421000000002,6.474664891577744,0.01165740441882806,51,
19:41:21.075,21.07276917700001,19.007094240115986,17.01113574674845,19.007094240115986,20.977444372968925,25.42675295905797,30.815817705261686,1.65499421393877,3.87336369133333,23.449512,307.65382999999997,23.449512,1702,1.7,,0.18338484897456414,1.233254,18.084912,1.233254,21.089257632074876,141.82421000000002,1845.1527138200001,141.82421000000002,6.474664891577744,0.011417228289502288,51,
19:41:21.387,21.08875487330045,19.009947800596493,17.011361833658764,19.009947800596493,20.977444372968925,25.42675295905797,30.815817705261686,1.645270393645358,3.87336369133333,23.449512,307.65382999999997,23.449512,1692,1.7,,0.1836696246224203,1.233539,18.085197,1.233539,21.122006831578336,141.85698499999998,1845.18548882,141.85698499999998,6.436623382226525,0.011417228289502288,51,
19:41:21.680,21.08875487330045,19.009947800596493,17.011361833658764,19.009947800596493,20.977444372968925,25.454904703120125,30.99794428744408,1.645270393645358,3.8819254962499965,23.458074,307.662392,23.458074,1692,1.7,,0.1836696246224203,1.233539,18.085197,1.233539,21.122006831578336,141.85698499999998,1845.18548882,141.85698499999998,6.436623382226525,0.011509660875112845,51,
19:41:22.007,21.102328978568778,19.01244988154741,17.011564356720317,19.01244988154741,20.977444372968925,25.454904703120125,30.99794428744408,1.67055232640823,3.8819254962499965,23.458074,307.662392,23.458074,1718,1.7,,0.18395720681790262,1.233827,18.085485000000002,1.233827,21.1550787840588,141.890105,1845.21860882,141.890105,6.535531306539698,0.011509660875112845,51,
19:41:22.325,21.102328978568778,19.01244988154741,17.011564356720317,19.01244988154741,20.977444372968925,25.484913932906327,30.528825223722574,1.67055232640823,3.8910730234166633,23.467222,307.67154,23.467222,1718,1.7,,0.18395720681790262,1.233827,18.085485000000002,1.233827,21.1550787840588,141.890105,1845.21860882,141.890105,6.535531306539698,0.011420214833906758,51,
19:41:22.630,21.11870487738666,19.01537940456261,17.011796452637697,19.01537940456261,20.977444372968925,25.484913932906327,30.528825223722574,1.6783313826429596,3.8910730234166633,23.467222,307.67154,23.467222,1726,1.7,,0.18424771054891345,1.234118,18.085776,1.234118,21.188486713125048,141.92357,1845.25207382,141.92357,6.565964514020673,0.011420214833906758,51,
19:41:22.948,21.11870487738666,19.01537940456261,17.011796452637697,19.01537940456261,20.977444372968925,25.51488679557763,30.983154183837506,1.6783313826429596,3.900057979194441,23.476207,307.680525,23.476207,1726,1.7,,0.18424771054891345,1.234118,18.085776,1.234118,21.188486713125048,141.92357,1845.25207382,141.92357,6.565964514020673,0.011311440254900103,52,
19:41:23.247,21.13435354061768,19.01820631282875,17.012021409853386,19.01820631282875,20.977444372968925,25.51488679557763,30.983154183837506,1.6851380568483483,3.900057979194441,23.476207,307.680525,23.476207,1733,1.7,,0.18453642178829838,1.234407,18.086065,1.234407,21.221688505654313,141.956805,1845.2853088200002,141.956805,6.592593570566528,0.011311440254900103,52,
19:41:23.559,21.13435354061768,19.01820631282875,17.012021409853386,19.01820631282875,20.977444372968925,25.54427022108985,30.858005840336716,1.6851380568483483,3.9088860018611076,23.485035,307.689353,23.485035,1733,1.7,,0.18453642178829838,1.234407,18.086065,1.234407,21.221688505654313,141.956805,1845.2853088200002,141.956805,6.592593570566528,0.011405441918110755,52,
19:41:23.866,21.148592005983307,19.020843119786186,17.012233916856008,19.020843119786186,20.977444372968925,25.54427022108985,30.858005840336716,1.705558079464514,3.9088860018611076,23.485035,307.689353,23.485035,1754,1.8,,0.18482960949623575,1.2347,18.086358,1.2347,21.25540509206711,141.9905,1845.31900382,141.9905,6.67248074020409,0.011405441918110755,52,
19:41:24.188,21.148592005983307,19.020843119786186,17.012233916856008,19.020843119786186,20.977444372968925,25.575517646453115,31.074872581671425,1.705558079464514,3.9181268359999963,23.494276,307.698594,23.494276,1754,1.8,,0.18482960949623575,1.2347,18.086358,1.2347,21.25540509206711,141.9905,1845.31900382,141.9905,6.67248074020409,0.0225941071361609,53,
19:41:24.483,21.165039252716298,19.023813090438566,17.012469251493826,19.023813090438566,20.977444372968925,25.575517646453115,31.074872581671425,1.7065304614938555,3.9181268359999963,23.494276,307.698594,23.494276,1755,1.8,,0.18512258773614837,1.234993,18.086651,1.234993,21.28909758965706,142.024195,1845.3526988200001,142.024195,6.676284891139214,0.0225941071361609,53,
19:41:24.787,21.165039252716298,19.023813090438566,17.012469251493826,19.023813090438566,20.977444372968925,25.605324401781367,31.0571661015679,1.7065304614938555,3.926961264666663,23.50311,307.707428,23.50311,1755,1.8,,0.18512258773614837,1.234993,18.086651,1.234993,21.28909758965706,142.024195,1845.3526988200001,142.024195,6.676284891139214,0.02300422281011951,53,
19:41:25.076,21.18072056743245,19.02665240801021,17.01269430397009,19.02665240801021,20.977444372968925,25.605324401781367,31.0571661015679,1.7036133154058317,3.926961264666663,23.50311,307.707428,23.50311,1752,1.8,,0.18540262840277366,1.235273,18.086931,1.235273,21.32130226631897,142.056395,1845.3848988200002,142.056395,6.664872438333849,0.02300422281011951,53,
19:41:25.382,21.18072056743245,19.02665240801021,17.01269430397009,19.02665240801021,20.977444372968925,25.634834325250736,31.110346180508948,1.7036133154058317,3.93572667408333,23.511875,307.716193,23.511875,1752,1.8,,0.18540262840277366,1.235273,18.086931,1.235273,21.32130226631897,142.056395,1845.3848988200002,142.056395,6.664872438333849,0.011640276170149904,53,
19:41:25.718,21.193036919576492,19.029034161312225,17.012891078941465,19.029034161312225,20.977444372968925,25.634834325250736,31.110346180508948,1.7123647536699027,3.93572667408333,23.511875,307.716193,23.511875,1761,1.8,,0.18570848005496604,1.235579,18.087237000000002,1.235579,21.356475206321093,142.091585,1845.4200888200003,142.091585,6.699109796749948,0.011640276170149904,53,
19:41:26.022,21.193036919576492,19.029034161312225,17.012891078941465,19.029034161312225,20.977444372968925,25.666544313697386,30.951349522005493,1.7123647536699027,3.945166670444441,23.521315,307.725633,23.521315,1761,1.8,,0.18570848005496604,1.235579,18.087237000000002,1.235579,21.356475206321093,142.091585,1845.4200888200003,142.091585,6.699109796749948,0.011500461030418433,53,
19:41:26.311,21.211611637315286,19.032330496714433,17.013147740162708,19.032330496714433,20.977444372968925,25.666544313697386,30.951349522005493,1.7172266638166092,3.945166670444441,23.521315,307.725633,23.521315,1766,1.8,,0.1859908967739225,1.235861,18.087519,1.235861,21.388953129001088,142.124015,1845.4525188200003,142.124015,6.718130551425557,0.011500461030418433,53,
19:41:26.626,21.211611637315286,19.032330496714433,17.013147740162708,19.032330496714433,20.977444372968925,25.69621121123379,30.86371829459324,1.7172266638166092,3.9540182961388854,23.530167,307.734485,23.530167,1766,1.8,,0.1859908967739225,1.235861,18.087519,1.235861,21.388953129001088,142.124015,1845.4525188200003,142.124015,6.718130551425557,0,53,
19:41:26.911,21.226134093630257,19.03502646521339,17.01336436049275,19.03502646521339,20.977444372968925,25.69621121123379,30.86371829459324,1.7366743044034336,3.9540182961388854,23.530167,307.734485,23.530167,1786,1.8,,0.18628066131578078,1.236151,18.087809,1.236151,21.42227605131479,142.157365,1845.4858688200002,142.157365,6.794213570128,0,53,
