time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","OBD Module Voltage (V)","Oxygen sensor 1 Bank 1 Short term fuel trim (%)","Oxygen sensor 1 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",
09:06:53.467,,,,,,6.019562944167851,,,15.742345222560763,,,0.9784368553333334,0.978433,28.09979,28.09979,,,,,,,,,,,,,,,,,,,,,,,,0,35,
09:06:53.790,,,,,,,-0.52325,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,
09:06:54.239,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5.882352941176471,,,,
09:06:54.454,7.391752087937778,7.392098940783608,12.827767896924232,12.827767896924232,7.214804886592647,,,,,1.9836189048692698,,,,,,,1388,1.4,,0.13236873256747805,0.132362,2.190544,2.190544,15.222404245259977,15.221630000000001,17.30039382,17.30039382,7.760309717978336,,,,,,,,,,,,,
09:06:54.771,,,,,,6.083930820759126,,,17.644518266126664,,,0.991100707,0.991097,28.112454,28.112454,,,,,,,,,,,,,,,,,,,,,,,,-0.010830385989774675,35,
09:06:55.101,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,
09:06:55.545,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5.098039215686274,,,,
09:06:55.766,7.450192484274255,7.450568698646099,12.829677734397285,12.829677734397285,7.257676070356266,,,,,1.8138160867761557,,,,,,,1382,1.4,,0.133030214869213,0.133023,2.191205,2.191205,15.298474709959493,15.297645000000001,17.37640882,17.37640882,7.096007489282372,,,,,,,,,,,,,
09:06:56.086,,,,,,6.150826850475684,,,19.84765724731539,,,1.004243996,1.00424,28.125597,28.125597,,,,,,,,,,,,,,,,,,,,,,,,0.005359606338584631,36,
09:06:56.416,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,
09:06:56.859,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2.7450980392156863,,,,
09:06:57.079,7.525982588333248,7.52634340103425,12.833292115575201,12.833292115575201,7.309969344995962,,,,,1.1147721252413283,,,,,,,1318,1.3,,0.13343692789786354,0.13343,2.191612,2.191612,15.345246708254308,15.344449999999998,17.423213819999997,17.423213819999997,4.3612091695666635,,,,,,,,,,,,,
09:06:57.372,,,,,,6.213891483007823,,,31.39655110448974,,,1.0167631994722222,1.016759,28.138116,28.138116,,,,,,,,,,,,,,,,,,,,,,,,,35,
09:06:57.681,,,,,,,-0.58325,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,
09:06:58.130,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:06:58.363,7.58703451703644,7.5874139963882214,12.835630885672215,12.835630885672215,7.3674282544916965,,,,,1.6165683267686444,,,,,,,1289,1.3,,0.1340132560606009,0.134006,2.192188,2.192188,15.411524446969105,15.410689999999999,17.489453819999998,17.489453819999998,6.324335216408652,,,,,,,,,,,,,
09:06:58.685,,,,,,6.271235976149003,,,19.795018540270885,,,1.028433416361111,1.028429,28.149786,28.149786,,,,,,,,,,,,,,,,,,,,,,,,,32,
09:06:58.995,,,,,,,-0.7532500000000001,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,
09:06:59.440,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1.1764705882352942,,,,
09:06:59.674,7.653494163807493,7.653880789181869,12.838840089776783,12.838840089776783,7.429307101201388,,,,,0.9926260925766147,,,,,,,1309,1.3,,0.13437436474760198,0.134367,2.192549,2.192549,15.453051945974227,15.452205,17.53096882,17.53096882,3.883349716839302,,,,,,,,,,,,,
09:06:59.973,,,,,,6.32504106112322,,,31.230289261822225,,,1.0395188226111112,1.039514,28.160871,28.160871,,,,,,,,,,,,,,,,,,,,,,,,-0.021780935836765464,31,
09:07:00.285,,,,,,,-0.37325,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,
09:07:00.734,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,9.411764705882353,,,,
09:07:00.953,7.688463180460328,7.688826757792275,12.83902971669296,12.83902971669296,7.486097530148356,,,,,2.336990760591732,,,,,,,1252,1.3,,0.13520502058889647,0.135198,2.19338,2.19338,15.548577367723095,15.547770000000002,17.626533820000002,17.626533820000002,9.142770350558257,,,,,,,,,,,,,
09:07:01.268,,,,,,6.38110433280345,,,13.692822641668261,,,1.0510278075000001,1.051023,28.17238,28.17238,,,,,,,,,,,,,,,,,,,,,,,,,32,
09:07:01.567,,,,,,,-0.38325000000000004,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,
09:07:02.036,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.0588235294117645,,,,
09:07:02.279,7.722947926886183,7.723283242091339,12.839084760423413,12.839084760423413,7.541692103163018,,,,,2.4015344975275035,,,,,,,1307,1.3,,0.13609153103842878,0.136085,2.194267,2.194267,15.650526069419309,15.649775000000002,17.72853882,17.72853882,9.395278222785011,,,,,,,,,,,,,
09:07:02.567,,,,,,6.437115458547761,,,13.324813794240955,,,1.0625764990555557,1.062572,28.183929,28.183929,,,,,,,,,,,,,,,,,,,,,,,,,32,
09:07:02.886,,,,,,,-0.41325000000000006,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,
09:07:03.331,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.450980392156863,,,,
09:07:03.573,7.75975043957056,7.760078289319934,12.839415336816831,12.839415336816831,7.595421527755217,,,,,2.350173665740836,,,,,,,1343,1.3,,0.13693436500702216,0.136928,2.19511,2.19511,15.747451975807548,15.74672,17.82548382,17.82548382,9.194344484424724,,,,,,,,,,,,,
09:07:03.868,,,,,,6.495159892211953,,,14.041515519065923,,,1.0745058890555557,1.074501,28.195858,28.195858,,,,,,,,,,,,,,,,,,,,,,,,,33,
09:07:04.185,,,,,,,-0.43325,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,
09:07:04.618,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6.2745098039215685,,,,
09:07:04.852,7.800128912508253,7.800426863352909,12.840047342106834,12.840047342106834,7.6468443679968345,,,,,2.3090500014482753,,,,,,,1365,1.4,,0.1377548885547882,0.137749,2.195931,2.195931,15.841812183800643,15.841135000000001,17.91989882,17.91989882,9.033460571257203,,,,,,,,,,,,,
09:07:05.165,,,,,,6.552693868603686,,,14.291591771205404,,,1.086382043638889,1.086377,28.207734,28.207734,,,,,,,,,,,,,,,,,,,,,,,,0.010912825884209653,33,
09:07:05.483,,,,,,,-0.5032500000000001,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,
09:07:05.926,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6.2745098039215685,,,,
09:07:06.157,7.843500262672149,7.843820622233773,12.841058086214531,12.841058086214531,7.696358902768403,,,,,2.0675578451770646,,,,,,,1390,1.4,,0.13850729996262878,0.138501,2.196683,2.196683,15.92833949570231,15.927615000000001,18.006378820000002,18.006378820000002,8.0886954641458,,,,,,,,,,,,,
09:07:06.480,,,,,,6.6219878009725885,,,16.928184177116755,,,1.100551199611111,1.100546,28.221903,28.221903,,,,,,,,,,,,,,,,,,,,,,,,0.016304219461357447,35,
09:07:06.857,,,,,,,-0.51325,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,
09:07:07.334,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5.882352941176471,,,,
09:07:07.566,7.900311077678444,7.90065901879424,12.84284862660866,12.84284862660866,7.743258005652423,,,,,2.0445169268854886,,,,,,,1402,1.4,,0.13930479303791096,0.139298,2.19748,2.19748,16.02005119935976,16.019270000000002,18.09803382,18.09803382,7.99855483194556,,,,,,,,,,,,,
09:07:07.870,,,,,,6.6810617526614635,,,17.118958292664853,,,1.1126853389166667,1.11268,28.234037,28.234037,,,,,,,,,,,,,,,,,,,,,,,,0.016024015536060282,35,
09:07:08.197,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,
09:07:08.656,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5.098039215686274,,,,
09:07:08.873,7.947629626579664,7.947998142790812,12.844296432907816,12.844296432907816,7.788338504664701,,,,,1.9204751224626069,,,,,,,1401,1.4,,0.14000216305946822,0.139995,2.198177,2.198177,16.100248751838844,16.099425,18.17818882,18.17818882,7.513278744923243,,,,,,,,,,,,,
09:07:09.186,,,,,,6.747457697363524,,,19.266065760099643,,,1.1262094360555555,1.126204,28.247561,28.247561,,,,,,,,,,,,,,,,,,,,,,,,0.02130563989719676,37,
09:07:09.483,,,,,,,-0.58325,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,
09:07:09.949,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5.882352941176471,,,,
09:07:10.198,8.0074263981714,8.007821499168077,12.846690952419934,12.846690952419934,7.832375302179171,,,,,1.748251549662909,,,,,,,1394,1.4,,0.14064561821170657,0.140638,2.19882,2.19882,16.174246094346255,16.173370000000002,18.25213382,18.25213382,6.839506044742947,,,,,,,,,,,,,
09:07:10.491,,,,,,6.812997162764919,,,21.164002404078634,,,1.139617424111111,1.139612,28.260969,28.260969,,,,,,,,,,,,,,,,,,,,,,,,0.021270117741651034,37,
09:07:10.785,,,,,,,-0.48325,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,
09:07:11.257,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6.666666666666667,,,,
09:07:11.497,8.057125320856292,8.057496376427334,12.848131742935246,12.848131742935246,7.878278582140174,,,,,2.2073783037717725,,,,,,,1428,1.4,,0.14144218672646824,0.141435,2.199617,2.199617,16.265851473543847,16.265025,18.34378882,18.34378882,8.63570076891537,,,,,,,,,,,,,
09:07:11.799,,,,,,6.876287413606697,,,16.308939857969243,,,1.152703621111111,1.152698,28.274055,28.274055,,,,,,,,,,,,,,,,,,,,,,,,,36,
09:07:12.113,,,,,,,-0.52325,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,
09:07:12.579,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:07:12.787,8.10667831810913,8.107029574146358,12.849699618290948,12.849699618290948,7.926119789153089,,,,,2.0922320437526016,,,,,,,1464,1.5,,0.142191854157595,0.142185,2.200367,2.200367,16.352063228123423,16.351275,18.43003882,18.43003882,8.185225812046314,,,,,,,,,,,,,
09:07:13.102,,,,,,6.943403807961932,,,18.16242137838768,,,1.1664700721666665,1.166464,28.287821,28.287821,,,,,,,,,,,,,,,,,,,,,,,,,38,
09:07:13.420,,,,,,,-0.6032500000000001,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,
09:07:13.877,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:07:14.099,8.168943003995933,8.169316319527123,12.85244537857888,12.85244537857888,7.9771387849092035,,,,,1.6418258397313095,,,,,,,1373,1.4,,0.14279326855335803,0.142786,2.200968,2.200968,16.421225883636172,16.42039,18.49915382,18.49915382,6.42314760563069,,,,,,,,,,,,,
09:07:14.402,,,,,,7.00351742360445,,,21.31773002532831,,,1.1790952818888887,1.179089,28.300446,28.300446,,,,,,,,,,,,,,,,,,,,,,,,,35,
09:07:14.709,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,
09:07:15.151,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:07:15.383,8.239452467259028,8.239845977525578,12.856370708288551,12.856370708288551,8.031885621823383,,,,,0.8747382549379394,,,,,,,1304,1.3,,0.14310359657686475,0.143096,2.201278,2.201278,16.456913606339445,16.45604,18.53480382,18.53480382,3.422149165759075,,,,,,,,,,,,,
09:07:15.699,,,,,,7.056920518735483,,,36.58237172017854,,,1.1906297885555555,1.190624,28.311981,28.311981,,,,,,,,,,,,,,,,,,,,,,,,,32,
09:07:16.014,,,,,,,-0.7532500000000001,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,
09:07:16.458,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:07:16.701,8.300484890946487,8.300907043706816,12.85964212634816,12.85964212634816,8.088889531817996,,,,,0.9221033831727761,,,,,,,1216,1.2,,0.143440992206877,0.143433,2.201615,2.201615,16.495714103790856,16.494795,18.57355882,18.57355882,3.6074509210669166,,,,,,,,,,,,,
09:07:17.002,,,,,,7.10603660782301,,,32.53431290619053,,,1.2014886818888888,1.201483,28.32284,28.32284,,,,,,,,,,,,,,,,,,,,,,,,-0.032664424257014955,30,
09:07:17.309,,,,,,,-0.5032500000000001,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,
09:07:17.770,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,9.019607843137255,,,,
09:07:18.018,8.338430952152027,8.338825538057927,12.86077742687642,12.86077742687642,8.143651941089397,,,,,1.774529862803049,,,,,,,1193,1.2,,0.14409049961357565,0.144083,2.202265,2.202265,16.5704074555612,16.569544999999998,18.648308819999997,18.648308819999997,6.942312006277654,,,,,,,,,,,,,
09:07:18.299,,,,,,7.156865437665583,,,17.46941578713833,,,1.2126624768888887,1.212657,28.334014,28.334014,,,,,,,,,,,,,,,,,,,,,,,,,31,
09:07:18.621,,,,,,,-0.22325000000000003,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,
09:07:19.101,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,11.764705882352942,,,,
09:07:19.328,8.354963496973554,8.355372584145798,12.859708339744124,12.859708339744124,8.194824510221258,,,,,2.8916352455928904,,,,,,,1255,1.3,,0.14514276182393324,0.145135,2.2033169999999997,2.2033169999999997,16.69141760975232,16.690524999999997,18.769288819999996,18.769288819999996,11.312649341130413,,,,,,,,,,,,,
09:07:19.603,,,,,,7.209837992705344,,,11.066402669137073,,,1.2242486128888888,1.224243,28.3456,28.3456,,,,,,,,,,,,,,,,,,,,,,,,,32,
09:07:19.892,,,,,,,-0.15325000000000003,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,
09:07:20.370,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6.666666666666667,,,,
09:07:20.600,8.368267365312992,8.368660664848347,12.858232201739105,12.858232201739105,8.24027922470829,,,,,3.2657439277777724,,,,,,,1302,1.3,,0.14629654616001853,0.146289,2.204471,2.204471,16.82410280840213,16.823235,18.90199882,18.90199882,12.776236542690556,,,,,,,,,,,,,
09:07:20.894,,,,,,7.264198969211178,,,10.104895157060087,,,1.2360846853055554,1.236079,28.357436,28.357436,,,,,,,,,,,,,,,,,,,,,,,,,33,
09:07:21.214,,,,,,,-0.42325,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,
09:07:21.658,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,12.156862745098039,,,,
09:07:21.883,8.403872515784842,8.404241286936184,12.858998938900628,12.858998938900628,8.28397547067855,,,,,2.2129197904494937,,,,,,,1286,1.3,,0.1470851304543042,0.147078,2.20526,2.20526,16.914790002244985,16.91397,18.992733819999998,18.992733819999998,8.657380161469861,,,,,,,,,,,,,
09:07:22.209,,,,,,7.317430386779971,,,14.460533155383857,,,1.2478279306388886,1.247822,28.369179,28.369179,,,,,,,,,,,,,,,,,,,,,,,,,32,
09:07:22.516,,,,,,,-0.10325000000000004,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,
09:07:22.966,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,14.901960784313726,,,,
09:07:23.206,8.411411468570751,8.41179167059902,12.856954649031689,12.856954649031689,8.32248869813687,,,,,3.4396882780194993,,,,,,,1296,1.3,,0.14834941023886408,0.148342,2.206524,2.206524,17.06018217746937,17.05933,19.138093819999998,19.138093819999998,13.45674126476935,,,,,,,,,,,,,
09:07:23.517,,,,,,7.369635176954889,,,9.303168605274003,,,1.2593939946388886,1.259388,28.380745,28.380745,,,,,,,,,,,,,,,,,,,,,,,,,32,
09:07:23.812,,,,,,,-0.09325000000000003,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,
09:07:24.269,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,15.294117647058824,,,,
09:07:24.496,8.417918012704716,8.418312711813423,12.854861641746494,12.854861641746494,8.353954625651195,,,,,3.515052496836505,,,,,,,1310,1.3,,0.14960872661602934,0.149601,2.207783,2.207783,17.205003560843373,17.204115,19.28287882,19.28287882,13.751581003510395,,,,,,,,,,,,,
09:07:24.831,,,,,,7.428561196673444,,,9.957177035477985,,,1.2721769522777775,1.272171,28.393528,28.393528,,,,,,,,,,,,,,,,,,,,,,,,,35,
09:07:25.091,,,,,,,-0.10325000000000004,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,
09:07:25.589,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,14.509803921568627,,,,
09:07:25.845,8.429120376542144,8.429495292176599,12.852978655118077,12.852978655118077,8.377846364842522,,,,,3.516656611401109,,,,,,,1325,1.3,,0.15092641882517038,0.150919,2.209101,2.209101,17.356538164894594,17.355685,19.43444882,19.43444882,13.757856617144592,,,,,,,,,,,,,
09:07:26.190,,,,,,7.48914019236248,,,9.952635092811997,,,1.2853755796388886,1.28537,28.406727,28.406727,,,,,,,,,,,,,,,,,,,,,,,,,35,
09:07:26.490,,,,,,,-0.11325000000000003,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,
09:07:26.918,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,14.117647058823529,,,,
09:07:27.174,8.443818587920722,8.444215242512431,12.851390765747935,12.851390765747935,8.39582728223711,,,,,3.5226355838691763,,,,,,,1342,1.3,,0.15222681139522332,0.152219,2.210401,2.210401,17.50608331045068,17.505185,19.58394882,19.58394882,13.781247540690222,,,,,,,,,,,,,
09:07:27.466,,,,,,7.54172320829985,,,9.367985763589436,,,1.2970740347222218,1.297068,28.418425,28.418425,,,,,,,,,,,,,,,,,,,,,,,,,33,
09:07:27.796,,,,,,,-0.7532500000000001,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,
09:07:28.232,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,9.803921568627452,,,,
09:07:28.442,8.49237636303784,8.492777916006444,12.85373475513228,12.85373475513228,8.415026439721265,,,,,1.438511610097661,,,,,,,1897,1.9,,0.15273393209085712,0.152726,2.210908,2.210908,17.56440219044857,17.56349,19.64225382,19.64225382,5.627742103013107,,,,,,,,,,,,,
09:07:28.747,,,,,,7.590183892227453,,,21.55005199985519,,,1.308110942333333,1.308105,28.429462,28.429462,,,,,,,,,,,,,,,,,,,,,,,,-0.005416050639755529,31,
09:07:29.060,,,,,,,-0.26325000000000004,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,
09:07:29.521,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,12.549019607843137,,,,
09:07:29.749,8.483519128368085,8.483941473285512,12.850241008729107,12.850241008729107,8.431111431106306,,,,,4.024869271186838,,,,,,,1840,1.8,,0.15419437647746131,0.154186,2.212368,2.212368,17.73235329490805,17.731389999999998,19.810153819999996,19.810153819999996,15.746085118523354,,,,,,,,,,,,,
09:07:30.048,,,,,,7.6432464616038,,,8.199024061785014,,,1.3200124189166664,1.320006,28.441363,28.441363,,,,,,,,,,,,,,,,,,,,,,,,,33,
09:07:30.353,,,,,,,-0.31325000000000003,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,
09:07:30.831,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,11.372549019607844,,,,
09:07:31.060,8.482585196035219,8.483001940799198,12.847374274320757,12.847374274320757,8.445445437698307,,,,,3.901498278309155,,,,,,,1911,1.9,,0.15561440155456893,0.155606,2.213788,2.213788,17.89565617877543,17.89469,19.97345382,19.97345382,15.263433379020789,,,,,,,,,,,,,
09:07:31.361,,,,,,7.703263909340845,,,9.227224371761562,,,1.3331993529166664,1.333193,28.45455,28.45455,,,,,,,,,,,,,,,,,,,,,,,,,36,
09:07:31.660,,,,,,,-0.35325,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,
09:07:32.130,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,10.980392156862745,,,,
09:07:32.361,8.493452505635023,8.493893309717826,12.845480265138878,12.845480265138878,8.456649569229057,,,,,3.7440033937844523,,,,,,,1945,1.9,,0.15696789403745398,0.156959,2.215141,2.215141,18.051307814307208,18.050285,20.129048819999998,20.129048819999998,14.647282222209009,,,,,,,,,,,,,
09:07:32.733,,,,,,7.765345439362353,,,9.615375899435568,,,1.3468987909166663,1.346892,28.468249,28.468249,,,,,,,,,,,,,,,,,,,,,,,,,36,
09:07:33.045,,,,,,,-0.44325000000000003,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,
09:07:33.495,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6.666666666666667,,,,
09:07:33.712,8.516941032947075,8.517355424162899,12.844845299657043,12.844845299657043,8.469838363583605,,,,,3.132048270247914,,,,,,,1884,1.9,,0.15814349139043007,0.158135,2.216317,2.216317,18.186501509899458,18.185525,20.264288819999997,20.264288819999997,12.253192671796997,,,,,,,,,,,,,
09:07:34.047,,,,,,7.822578275523958,,,11.174795846051763,,,1.3596831582777775,1.359676,28.481033,28.481033,,,,,,,,,,,,,,,,,,,,,,,,,35,
09:07:34.361,,,,,,,-0.7332500000000001,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,
09:07:34.794,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1.1764705882352942,,,,
09:07:35.025,8.57016578492529,8.570556903778877,12.847657034130314,12.847657034130314,8.48880493020911,,,,,1.3964546427856943,,,,,,,1710,1.7,,0.15865307537800805,0.158645,2.216827,2.216827,18.245103668470925,18.244175000000002,20.32293882,20.32293882,5.463206923731146,,,,,,,,,,,,,
09:07:35.316,,,,,,7.867379657570175,,,21.482974871389306,,,1.3702383866111107,1.370231,28.491588,28.491588,,,,,,,,,,,,,,,,,,,,,,,,-0.016131522981866372,30,
09:07:35.639,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,
09:07:36.100,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:07:36.306,8.61866435027149,8.61905181252634,12.850493807615962,12.850493807615962,8.512371419438107,,,,,0.933594676599208,,,,,,,1455,1.5,,0.15898500404740182,0.158977,2.217159,2.217159,18.283275465451208,18.282355000000003,20.36111882,20.36111882,3.652407135100961,,,,,,,,,,,,,
09:07:36.628,,,,,,7.905327825084631,,,27.849344744241503,,,1.3797352339999995,1.379728,28.501085,28.501085,,,,,,,,,,,,,,,,,,,,,,,,-0.05378076234048183,26,
09:07:36.940,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,
09:07:37.401,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:07:37.617,8.663193481574838,8.663585673381222,12.853159817771681,12.853159817771681,8.539621589671265,,,,,0.7661251160546078,,,,,,,1194,1.2,,0.15926404471220287,0.159256,2.217438,2.217438,18.31536514190333,18.31444,20.39320382,20.39320382,2.997233071691098,,,,,,,,,,,,,
09:07:37.941,,,,,,7.930481887879573,,,26.10539660022638,,,1.387010084555555,1.387003,28.50836,28.50836,,,,,,,,,,,,,,,,,,,,,,,,-0.08702395122741628,20,
09:07:38.250,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,
09:07:38.722,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:07:38.928,8.696781299402415,8.697197715031006,12.855159427125633,12.855159427125633,8.564924809715302,,,,,0.607934143027932,,,,,,,971,1,,0.1594854506288276,0.159477,2.217659,2.217659,18.340826822315176,18.339855,20.41861882,20.41861882,2.3783586789022944,,,,,,,,,,,,,
09:07:39.243,,,,,,7.94919732871694,,,27.963555255061436,,,1.3931581987777772,1.393151,28.514508,28.514508,,,,,,,,,,,,,,,,,,,,,,,,-0.09812699012440039,17,
09:07:39.551,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,
09:07:40.025,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:07:40.277,8.721621725026985,8.722021186016228,12.856476592828383,12.856476592828383,8.594535382837067,,,,,0.6686377269151074,,,,,,,847,0.8,,0.15973614113302614,0.159728,2.21791,2.21791,18.369656230298006,18.36872,20.44748382,20.44748382,2.6158431124290087,,,,,,,,,,,,,
09:07:40.568,,,,,,7.9576967090949955,,,17.94693825513612,,,1.3975801787777773,1.397573,28.51893,28.51893,,,,,,,,,,,,,,,,,,,,,,,,-0.09707589740589075,12,
09:07:40.861,,,,,,,-0.71325,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,
09:07:41.333,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:07:41.574,8.735477595364847,8.735868634400335,12.857003745892435,12.857003745892435,8.626163328657274,,,,,0.7023105221027468,,,,,,,860,0.9,,0.15998898326055472,0.159981,2.218163,2.218163,18.398733074963793,18.397815,20.47657882,20.47657882,2.7475777511162494,,,,,,,,,,,,,
09:07:41.856,,,,,,7.9577828787865235,,,11.390972722504097,,,1.4004479549999995,1.400441,28.521798,28.521798,,,,,,,,,,,,,,,,,,,,,,,,-0.0975234033297949,8,
09:07:42.097,,,,,,,-0.71325,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,
09:07:42.562,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:07:42.781,8.740546856986604,8.740955959454736,12.85693459875099,12.85693459875099,8.657233724186302,,,,,0.7014938819607669,,,,,,,859,0.9,,0.16022429464817475,0.160216,2.218398,2.218398,18.425793884540095,18.42484,20.50360382,20.50360382,2.7443828932661134,,,,,,,,,,,,,
09:07:43.091,,,,,,7.952038906494894,,,7.127645911927767,,,1.4021600787499995,1.402153,28.523509999999998,28.523509999999998,,,,,,,,,,,,,,,,,,,,,,,,-0.08250885127628754,5,
09:07:43.419,,,,,,,-0.71325,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,
