time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
09:09:10.810,6.525535565831935,6.52484532095901,16.84605930689955,6.52484532095901,3.5927774686776637,-0.57325,45.71909058657404,0.4374540207034048,0.20883277716666665,0.208836,284.413154,0.208836,963,1,1,0.031028229383816927,0.031032,16.88269,0.031032,3.5682463791389467,3.56868,1706.8971838200002,3.56868,1.7114067020131878,34,44,0,0.03752146983511393,20,
09:09:11.052,6.700335431016779,6.699688813320072,16.84629714605295,6.699688813320072,3.5927774686776637,-0.57325,45.71909058657404,0.42684448624490057,0.20883277716666665,0.208836,284.413154,0.208836,961,1,1,0.031167510838330695,0.031171,16.882829,0.031171,3.58426374640803,3.584665,1706.9131688200002,3.584665,1.6699001035635312,34,44,0,0.03752146983511393,20,
09:09:11.297,6.700335431016779,6.699688813320072,16.84629714605295,6.699688813320072,3.6725580381764003,-0.57325,42.16992506650903,0.42684448624490057,0.21465876166666664,0.214662,284.41898,0.214662,961,1,1,0.031167510838330695,0.031171,16.882829,0.031171,3.58426374640803,3.584665,1706.9131688200002,3.584665,1.6699001035635312,34,44,0,-0.012373587352161685,18,
09:09:11.522,6.700335431016779,6.699688813320072,16.84629714605295,6.699688813320072,3.6725580381764003,-0.57325,42.16992506650903,0.42684448624490057,0.21465876166666664,0.214662,284.41898,0.214662,961,1,1,0.031167510838330695,0.031171,16.882829,0.031171,3.58426374640803,3.584665,1706.9131688200002,3.584665,1.6699001035635312,34,44,0,-0.012373587352161685,18,
09:09:11.975,6.700335431016779,6.699688813320072,16.84629714605295,6.699688813320072,3.6725580381764003,-0.57325,42.16992506650903,0.42684448624490057,0.21465876166666664,0.214662,284.41898,0.214662,961,1,1,0.031167510838330695,0.031171,16.882829,0.031171,3.58426374640803,3.584665,1706.9131688200002,3.584665,1.6699001035635312,34,44,0,-0.012373587352161685,18,
09:09:12.209,6.857332351282741,6.856677420385217,16.846506522995217,6.856677420385217,3.6725580381764003,-0.57325,42.16992506650903,0.4232911502511867,0.21465876166666664,0.214662,284.41898,0.214662,953,1,1,0.03130353768350054,0.031307,16.882965000000002,0.031307,3.599906833602562,3.600305,1706.92880882,3.600305,1.6559987499438562,34,44,0,-0.012373587352161685,18,
09:09:12.446,6.857332351282741,6.856677420385217,16.846506522995217,6.856677420385217,3.761177492878145,-0.57325,47.24880259871186,0.4232911502511867,0.22103822999999997,0.221041,284.425359,0.221041,953,1,1,0.03130353768350054,0.031307,16.882965000000002,0.031307,3.599906833602562,3.600305,1706.92880882,3.600305,1.6559987499438562,34,44,0,-0.012373587352161685,20,
09:09:12.668,6.857332351282741,6.856677420385217,16.846506522995217,6.856677420385217,3.761177492878145,-0.58325,47.24880259871186,0.4232911502511867,0.22103822999999997,0.221041,284.425359,0.221041,953,1,1,0.03130353768350054,0.031307,16.882965000000002,0.031307,3.599906833602562,3.600305,1706.92880882,3.600305,1.6559987499438562,34,43,0,-0.012373587352161685,20,
09:09:13.092,6.857332351282741,6.856677420385217,16.846506522995217,6.856677420385217,3.761177492878145,-0.58325,47.24880259871186,0.4232911502511867,0.22103822999999997,0.221041,284.425359,0.221041,953,1,1,0.03130353768350054,0.031307,16.882965000000002,0.031307,3.599906833602562,3.600305,1706.92880882,3.600305,1.6559987499438562,34,43,0,-0.012373587352161685,20,
09:09:13.341,7.032371038672929,7.031684428185144,16.84675663398881,7.031684428185144,3.761177492878145,-0.58325,47.24880259871186,0.4067257401214002,0.22103822999999997,0.221041,284.425359,0.221041,937,0.9,1,0.03143153692893199,0.031435,16.883093,0.031435,3.6146267468271787,3.6150249999999997,1706.9435288200002,3.6150249999999997,1.5911915871884925,34,43,0,-0.012373587352161685,20,
09:09:13.565,7.032371038672929,7.031684428185144,16.84675663398881,7.031684428185144,3.851985892026826,-0.58325,51.63184408671033,0.4067257401214002,0.22757367324999997,0.227576,284.431894,0.227576,937,0.9,1,0.03143153692893199,0.031435,16.883093,0.031435,3.6146267468271787,3.6150249999999997,1706.9435288200002,3.6150249999999997,1.5911915871884925,34,43,0,-0.012373587352161685,21,
09:09:13.794,7.032371038672929,7.031684428185144,16.84675663398881,7.031684428185144,3.851985892026826,-0.58325,51.63184408671033,0.4067257401214002,0.22757367324999997,0.227576,284.431894,0.227576,937,0.9,1,0.03143153692893199,0.031435,16.883093,0.031435,3.6146267468271787,3.6150249999999997,1706.9435288200002,3.6150249999999997,1.5911915871884925,34,43,0,-0.012373587352161685,21,
09:09:14.235,7.032371038672929,7.031684428185144,16.84675663398881,7.031684428185144,3.851985892026826,-0.58325,51.63184408671033,0.4067257401214002,0.22757367324999997,0.227576,284.431894,0.227576,937,0.9,1,0.03143153692893199,0.031435,16.883093,0.031435,3.6146267468271787,3.6150249999999997,1706.9435288200002,3.6150249999999997,1.5911915871884925,34,43,0,-0.012373587352161685,21,
09:09:14.470,7.210330980511172,7.209529240321866,16.847012987566828,7.209529240321866,3.851985892026826,-0.58325,51.63184408671033,0.4162753306045068,0.22757367324999997,0.227576,284.431894,0.227576,959,1,1,0.0315621673769359,0.031566,16.883224000000002,0.031566,3.629649248347629,3.6300899999999996,1706.9585938200003,3.6300899999999996,1.628551475041371,34,43,0,-0.012373587352161685,21,
09:09:14.700,7.210330980511172,7.209529240321866,16.847012987566828,7.209529240321866,3.948385353176381,-0.58325,52.84963672493404,0.4162753306045068,0.23451461763888887,0.234517,284.438835,0.234517,959,1,1,0.0315621673769359,0.031566,16.883224000000002,0.031566,3.629649248347629,3.6300899999999996,1706.9585938200003,3.6300899999999996,1.628551475041371,34,43,0,-0.012373587352161685,22,
09:09:14.932,7.210330980511172,7.209529240321866,16.847012987566828,7.209529240321866,3.948385353176381,-0.6132500000000001,52.84963672493404,0.4162753306045068,0.23451461763888887,0.234517,284.438835,0.234517,959,1,1,0.0315621673769359,0.031566,16.883224000000002,0.031566,3.629649248347629,3.6300899999999996,1706.9585938200003,3.6300899999999996,1.628551475041371,34,40,0,-0.012373587352161685,22,
09:09:15.391,7.210330980511172,7.209529240321866,16.847012987566828,7.209529240321866,3.948385353176381,-0.6132500000000001,52.84963672493404,0.4162753306045068,0.23451461763888887,0.234517,284.438835,0.234517,959,1,1,0.0315621673769359,0.031566,16.883224000000002,0.031566,3.629649248347629,3.6300899999999996,1706.9585938200003,3.6300899999999996,1.628551475041371,34,40,0,-0.012373587352161685,22,
09:09:15.631,7.40056823009463,7.39964660966144,16.847297375977078,7.39964660966144,3.948385353176381,-0.6132500000000001,52.84963672493404,0.39248211203296135,0.23451461763888887,0.234517,284.438835,0.234517,972,1,1,0.031688731236235106,0.031693,16.883351,0.031693,3.6442040921670373,3.644695,1706.97319882,3.644695,1.5354676952641686,34,40,0,-0.012373587352161685,22,
09:09:15.846,7.40056823009463,7.39964660966144,16.847297375977078,7.39964660966144,4.060470328802938,-0.6132500000000001,63.69717047869039,0.39248211203296135,0.24246285583333332,0.242465,284.446783,0.242465,972,1,1,0.031688731236235106,0.031693,16.883351,0.031693,3.6442040921670373,3.644695,1706.97319882,3.644695,1.5354676952641686,34,40,0,0.04358679790533589,25,
09:09:16.082,7.40056823009463,7.39964660966144,16.847297375977078,7.39964660966144,4.060470328802938,-0.69325,63.69717047869039,0.39248211203296135,0.24246285583333332,0.242465,284.446783,0.242465,972,1,1,0.031688731236235106,0.031693,16.883351,0.031693,3.6442040921670373,3.644695,1706.97319882,3.644695,1.5354676952641686,34,32,0,0.04358679790533589,25,
09:09:16.528,7.40056823009463,7.39964660966144,16.847297375977078,7.39964660966144,4.060470328802938,-0.69325,63.69717047869039,0.39248211203296135,0.24246285583333332,0.242465,284.446783,0.242465,972,1,1,0.031688731236235106,0.031693,16.883351,0.031693,3.6442040921670373,3.644695,1706.97319882,3.644695,1.5354676952641686,34,32,0,0.04358679790533589,25,
09:09:16.750,7.625218330490001,7.624206024778316,16.84765936603042,7.624206024778316,4.060470328802938,-0.69325,63.69717047869039,0.34991130093943906,0.24246285583333332,0.242465,284.446783,0.242465,1011,1,1,0.03179749684855942,0.031802,16.88346,0.031802,3.656712137584333,3.6572299999999998,1706.9857338200002,3.6572299999999998,1.368922257418055,34,32,0,0.04358679790533589,25,
09:09:17.001,7.625218330490001,7.624206024778316,16.84765936603042,7.624206024778316,4.177807492385076,-0.69325,74.30454498095776,0.34991130093943906,0.2508107978888889,0.250813,284.455131,0.250813,1011,1,1,0.03179749684855942,0.031802,16.88346,0.031802,3.656712137584333,3.6572299999999998,1706.9857338200002,3.6572299999999998,1.368922257418055,34,32,0,0.0373072939139519,26,
09:09:17.226,7.625218330490001,7.624206024778316,16.84765936603042,7.624206024778316,4.177807492385076,-0.7432500000000001,74.30454498095776,0.34991130093943906,0.2508107978888889,0.250813,284.455131,0.250813,1011,1,1,0.03179749684855942,0.031802,16.88346,0.031802,3.656712137584333,3.6572299999999998,1706.9857338200002,3.6572299999999998,1.368922257418055,34,27,0,0.0373072939139519,26,
09:09:17.687,7.625218330490001,7.624206024778316,16.84765936603042,7.624206024778316,4.177807492385076,-0.7432500000000001,74.30454498095776,0.34991130093943906,0.2508107978888889,0.250813,284.455131,0.250813,1011,1,1,0.03179749684855942,0.031802,16.88346,0.031802,3.656712137584333,3.6572299999999998,1706.9857338200002,3.6572299999999998,1.368922257418055,34,27,0,0.0373072939139519,26,
09:09:17.902,7.863657226217383,7.862722969372081,16.848057017842862,7.862722969372081,4.177807492385076,-0.7432500000000001,74.30454498095776,0.3045824723589126,0.2508107978888889,0.250813,284.455131,0.250813,1043,1,1,0.03189493014175227,0.031899,16.883557,0.031899,3.667916966301511,3.668385,1706.99688882,3.668385,1.1915869093456304,34,27,0,0.0373072939139519,26,
09:09:18.129,7.863657226217383,7.862722969372081,16.848057017842862,7.862722969372081,4.290947179568254,-0.7432500000000001,85.3627583972141,0.3045824723589126,0.25894556738888885,0.258948,284.463266,0.258948,1043,1,1,0.03189493014175227,0.031899,16.883557,0.031899,3.667916966301511,3.668385,1706.99688882,3.668385,1.1915869093456304,34,27,0,0.031030965793735942,26,
09:09:18.374,7.863657226217383,7.862722969372081,16.848057017842862,7.862722969372081,4.290947179568254,-0.77325,85.3627583972141,0.3045824723589126,0.25894556738888885,0.258948,284.463266,0.258948,1043,1,1,0.03189493014175227,0.031899,16.883557,0.031899,3.667916966301511,3.668385,1706.99688882,3.668385,1.1915869093456304,34,24,0,0.031030965793735942,26,
09:09:18.842,7.863657226217383,7.862722969372081,16.848057017842862,7.862722969372081,4.290947179568254,-0.77325,85.3627583972141,0.3045824723589126,0.25894556738888885,0.258948,284.463266,0.258948,1043,1,1,0.03189493014175227,0.031899,16.883557,0.031899,3.667916966301511,3.668385,1706.99688882,3.668385,1.1915869093456304,34,24,0,0.031030965793735942,26,
09:09:19.060,8.096615528372745,8.095666854248735,16.848452028483898,8.095666854248735,4.290947179568254,-0.77325,85.3627583972141,0.2704803973137207,0.25894556738888885,0.258948,284.463266,0.258948,1042,1,1,0.03198195177743998,0.031986,16.883644,0.031986,3.677924454405598,3.6783900000000003,1707.0068938200002,3.6783900000000003,1.0581728429003066,34,24,0,0.031030965793735942,26,
09:09:19.278,8.096615528372745,8.095666854248735,16.848452028483898,8.095666854248735,4.4105066684090195,-0.77325,99.82239107954152,0.2704803973137207,0.26756932688888885,0.267572,284.47189,0.267572,1042,1,1,0.03198195177743998,0.031986,16.883644,0.031986,3.677924454405598,3.6783900000000003,1707.0068938200002,3.6783900000000003,1.0581728429003066,34,24,0,0.030939359012754686,27,
09:09:19.519,8.096615528372745,8.095666854248735,16.848452028483898,8.095666854248735,4.4105066684090195,-0.78325,99.82239107954152,0.2704803973137207,0.26756932688888885,0.267572,284.47189,0.267572,1042,1,1,0.03198195177743998,0.031986,16.883644,0.031986,3.677924454405598,3.6783900000000003,1707.0068938200002,3.6783900000000003,1.0581728429003066,34,23,0,0.030939359012754686,27,
09:09:19.957,8.096615528372745,8.095666854248735,16.848452028483898,8.095666854248735,4.4105066684090195,-0.78325,99.82239107954152,0.2704803973137207,0.26756932688888885,0.267572,284.47189,0.267572,1042,1,1,0.03198195177743998,0.031986,16.883644,0.031986,3.677924454405598,3.6783900000000003,1707.0068938200002,3.6783900000000003,1.0581728429003066,34,23,0,0.030939359012754686,27,
09:09:20.187,8.345050094996319,8.344154426669162,16.848881985462327,8.344154426669162,4.4105066684090195,-0.78325,99.82239107954152,0.25945914312055524,0.26756932688888885,0.267572,284.47189,0.267572,1043,1,1,0.032063237948604176,0.032067,16.883725000000002,0.032067,3.68727236408948,3.687705,1707.0162088200002,3.687705,1.0150555153685001,34,23,0,0.030939359012754686,27,
09:09:20.422,8.345050094996319,8.344154426669162,16.848881985462327,8.344154426669162,4.5286449359838485,-0.78325,104.06262687553357,0.25945914312055524,0.2761807106388888,0.276183,284.480501,0.276183,1043,1,1,0.032063237948604176,0.032067,16.883725000000002,0.032067,3.68727236408948,3.687705,1707.0162088200002,3.687705,1.0150555153685001,34,23,0,0.01237895545499794,27,
09:09:20.667,8.345050094996319,8.344154426669162,16.848881985462327,8.344154426669162,4.5286449359838485,-0.78325,104.06262687553357,0.25945914312055524,0.2761807106388888,0.276183,284.480501,0.276183,1043,1,1,0.032063237948604176,0.032067,16.883725000000002,0.032067,3.68727236408948,3.687705,1707.0162088200002,3.687705,1.0150555153685001,34,23,0,0.01237895545499794,27,
09:09:21.112,8.345050094996319,8.344154426669162,16.848881985462327,8.344154426669162,4.5286449359838485,-0.78325,104.06262687553357,0.25945914312055524,0.2761807106388888,0.276183,284.480501,0.276183,1043,1,1,0.032063237948604176,0.032067,16.883725000000002,0.032067,3.68727236408948,3.687705,1707.0162088200002,3.687705,1.0150555153685001,34,23,0,0.01237895545499794,27,
09:09:21.331,8.591865163364984,8.590985442329226,16.84931116834676,8.590985442329226,4.5286449359838485,-0.78325,104.06262687553357,0.2557277076969615,0.2761807106388888,0.276183,284.480501,0.276183,1028,1,1,0.0321444419095985,0.032148,16.883806,0.032148,3.696610819603828,3.69702,1707.0255238200002,3.69702,1.0004574015329035,34,23,0,0.01237895545499794,27,
09:09:21.539,8.591865163364984,8.590985442329226,16.84931116834676,8.590985442329226,4.641975875342808,-0.78325,105.58105041943723,0.2557277076969615,0.28452720113888885,0.284529,284.488847,0.284529,1028,1,1,0.0321444419095985,0.032148,16.883806,0.032148,3.696610819603828,3.69702,1707.0255238200002,3.69702,1.0004574015329035,34,23,0,0.00624265667210223,27,
09:09:21.768,8.591865163364984,8.590985442329226,16.84931116834676,8.590985442329226,4.641975875342808,-0.77325,105.58105041943723,0.2557277076969615,0.28452720113888885,0.284529,284.488847,0.284529,1028,1,1,0.0321444419095985,0.032148,16.883806,0.032148,3.696610819603828,3.69702,1707.0255238200002,3.69702,1.0004574015329035,34,24,0,0.00624265667210223,27,
09:09:22.244,8.591865163364984,8.590985442329226,16.84931116834676,8.590985442329226,4.641975875342808,-0.77325,105.58105041943723,0.2557277076969615,0.28452720113888885,0.284529,284.488847,0.284529,1028,1,1,0.0321444419095985,0.032148,16.883806,0.032148,3.696610819603828,3.69702,1707.0255238200002,3.69702,1.0004574015329035,34,24,0,0.00624265667210223,27,
09:09:22.476,8.828592292508063,8.827805528838695,16.84972265572227,8.827805528838695,4.641975875342808,-0.77325,105.58105041943723,0.2626930538210033,0.28452720113888885,0.284529,284.488847,0.284529,1012,1,1,0.03222792396703362,0.032231,16.883889,0.032231,3.7062112562088663,3.7065650000000003,1707.03506882,3.7065650000000003,1.027707214026018,34,24,0,0.00624265667210223,27,
09:09:22.716,8.828592292508063,8.827805528838695,16.84972265572227,8.827805528838695,4.75532875522151,-0.77325,98.97482869005043,0.2626930538210033,0.2930302916944444,0.293032,284.49735,0.293032,1012,1,1,0.03222792396703362,0.032231,16.883889,0.032231,3.7062112562088663,3.7065650000000003,1707.03506882,3.7065650000000003,1.027707214026018,34,24,0,0,26,
09:09:22.930,8.828592292508063,8.827805528838695,16.84972265572227,8.827805528838695,4.75532875522151,-0.7332500000000001,98.97482869005043,0.2626930538210033,0.2930302916944444,0.293032,284.49735,0.293032,1012,1,1,0.03222792396703362,0.032231,16.883889,0.032231,3.7062112562088663,3.7065650000000003,1707.03506882,3.7065650000000003,1.027707214026018,34,28,0,0,26,
09:09:23.361,8.828592292508063,8.827805528838695,16.84972265572227,8.827805528838695,4.75532875522151,-0.7332500000000001,98.97482869005043,0.2626930538210033,0.2930302916944444,0.293032,284.49735,0.293032,1012,1,1,0.03222792396703362,0.032231,16.883889,0.032231,3.7062112562088663,3.7065650000000003,1707.03506882,3.7065650000000003,1.027707214026018,34,28,0,0,26,
09:09:23.608,9.070235128013092,9.06939028164655,16.850147429798493,9.06939028164655,4.75532875522151,-0.7332500000000001,98.97482869005043,0.25071208164739267,0.2930302916944444,0.293032,284.49735,0.293032,887,0.9,1,0.03230680214556191,0.03231,16.883968,0.03231,3.71528224673962,3.7156499999999997,1707.0441538200002,3.7156499999999997,0.9808352798246114,34,28,0,0,26,
09:09:23.832,9.070235128013092,9.06939028164655,16.850147429798493,9.06939028164655,4.846754441875699,-0.7332500000000001,91.73869822654873,0.25071208164739267,0.30016824586111107,0.30017,284.504488,0.30017,887,0.9,1,0.03230680214556191,0.03231,16.883968,0.03231,3.71528224673962,3.7156499999999997,1707.0441538200002,3.7156499999999997,0.9808352798246114,34,28,0,-0.024880210485867443,23,
09:09:24.059,9.070235128013092,9.06939028164655,16.850147429798493,9.06939028164655,4.846754441875699,-0.6132500000000001,91.73869822654873,0.25071208164739267,0.30016824586111107,0.30017,284.504488,0.30017,887,0.9,1,0.03230680214556191,0.03231,16.883968,0.03231,3.71528224673962,3.7156499999999997,1707.0441538200002,3.7156499999999997,0.9808352798246114,34,40,0,-0.024880210485867443,23,
09:09:24.520,9.070235128013092,9.06939028164655,16.850147429798493,9.06939028164655,4.846754441875699,-0.6132500000000001,91.73869822654873,0.25071208164739267,0.30016824586111107,0.30017,284.504488,0.30017,887,0.9,1,0.03230680214556191,0.03231,16.883968,0.03231,3.71528224673962,3.7156499999999997,1707.0441538200002,3.7156499999999997,0.9808352798246114,34,40,0,-0.024880210485867443,23,
09:09:24.762,9.264525896237059,9.263648427614728,16.850477382189037,9.263648427614728,4.846754441875699,-0.6132500000000001,91.73869822654873,0.2899199140325784,0.30016824586111107,0.30017,284.504488,0.30017,718,0.7,1,0.032399741683816694,0.032403,16.884061,0.032403,3.7259702936389196,3.7263450000000002,1707.0548488200002,3.7263450000000002,1.1342240794235319,34,40,0,-0.024880210485867443,23,
09:09:24.991,9.264525896237059,9.263648427614728,16.850477382189037,9.263648427614728,4.91474964882911,-0.6132500000000001,62.08611112507896,0.2899199140325784,0.30596096536111106,0.305963,284.510281,0.305963,718,0.7,1,0.032399741683816694,0.032403,16.884061,0.032403,3.7259702936389196,3.7263450000000002,1707.0548488200002,3.7263450000000002,1.1342240794235319,34,40,0,-0.05578981224402874,18,
09:09:25.221,9.264525896237059,9.263648427614728,16.850477382189037,9.263648427614728,4.91474964882911,-0.42325,62.08611112507896,0.2899199140325784,0.30596096536111106,0.305963,284.510281,0.305963,718,0.7,1,0.032399741683816694,0.032403,16.884061,0.032403,3.7259702936389196,3.7263450000000002,1707.0548488200002,3.7263450000000002,1.1342240794235319,34,59,0,-0.05578981224402874,18,
09:09:25.687,9.264525896237059,9.263648427614728,16.850477382189037,9.263648427614728,4.91474964882911,-0.42325,62.08611112507896,0.2899199140325784,0.30596096536111106,0.305963,284.510281,0.305963,718,0.7,1,0.032399741683816694,0.032403,16.884061,0.032403,3.7259702936389196,3.7263450000000002,1707.0548488200002,3.7263450000000002,1.1342240794235319,34,59,0,-0.05578981224402874,18,
09:09:25.911,9.382043075025257,9.381051663345087,16.850608906880385,9.381051663345087,4.91474964882911,-0.42325,62.08611112507896,0.6630165881209371,0.30596096536111106,0.305963,284.510281,0.305963,1039,1,1,0.03261133666882972,0.032615,16.884273,0.032615,3.7503037169154174,3.7507249999999996,1707.0792288200003,3.7507249999999996,2.5938521050316576,34,59,0,-0.05578981224402874,18,
09:09:26.134,9.382043075025257,9.381051663345087,16.850608906880385,9.381051663345087,4.981061665864939,-0.42325,27.14864201363952,0.6630165881209371,0.31166856886111105,0.311671,284.515989,0.311671,1039,1,1,0.03261133666882972,0.032615,16.884273,0.032615,3.7503037169154174,3.7507249999999996,1707.0792288200003,3.7507249999999996,2.5938521050316576,34,59,0,-0.05548204083967865,18,
09:09:26.385,9.382043075025257,9.381051663345087,16.850608906880385,9.381051663345087,4.981061665864939,-0.65325,27.14864201363952,0.6630165881209371,0.31166856886111105,0.311671,284.515989,0.311671,1039,1,1,0.03261133666882972,0.032615,16.884273,0.032615,3.7503037169154174,3.7507249999999996,1707.0792288200003,3.7507249999999996,2.5938521050316576,34,36,0,-0.05548204083967865,18,
09:09:26.830,9.382043075025257,9.381051663345087,16.850608906880385,9.381051663345087,4.981061665864939,-0.65325,27.14864201363952,0.6630165881209371,0.31166856886111105,0.311671,284.515989,0.311671,1039,1,1,0.03261133666882972,0.032615,16.884273,0.032615,3.7503037169154174,3.7507249999999996,1707.0792288200003,3.7507249999999996,2.5938521050316576,34,36,0,-0.05548204083967865,18,
09:09:27.054,9.515730358168621,9.514638092621425,16.850805254431375,9.514638092621425,4.981061665864939,-0.65325,27.14864201363952,0.4458254149580761,0.31166856886111105,0.311671,284.515989,0.311671,1145,1.1,1,0.03275298449304675,0.032757,16.884415,0.032757,3.766593216700376,3.767055,1707.0955588200002,3.767055,1.7441572530530485,34,36,0,-0.05548204083967865,18,
09:09:27.294,9.515730358168621,9.514638092621425,16.850805254431375,9.514638092621425,5.058117579710703,-0.65325,44.860609846302125,0.4458254149580761,0.31812216441666663,0.318125,284.522443,0.318125,1145,1.1,1,0.03275298449304675,0.032757,16.884415,0.032757,3.766593216700376,3.767055,1707.0955588200002,3.767055,1.7441572530530485,34,36,0,-0.05548204083967865,20,
09:09:27.509,9.515730358168621,9.514638092621425,16.850805254431375,9.514638092621425,5.058117579710703,-0.71325,44.860609846302125,0.4458254149580761,0.31812216441666663,0.318125,284.522443,0.318125,1145,1.1,1,0.03275298449304675,0.032757,16.884415,0.032757,3.766593216700376,3.767055,1707.0955588200002,3.767055,1.7441572530530485,34,30,0,-0.05548204083967865,20,
09:09:27.980,9.515730358168621,9.514638092621425,16.850805254431375,9.514638092621425,5.058117579710703,-0.71325,44.860609846302125,0.4458254149580761,0.31812216441666663,0.318125,284.522443,0.318125,1145,1.1,1,0.03275298449304675,0.032757,16.884415,0.032757,3.766593216700376,3.767055,1707.0955588200002,3.767055,1.7441572530530485,34,30,3.9215686274509802,-0.05548204083967865,20,
09:09:28.187,9.677130911543836,9.675923109678205,16.85106673941173,9.675923109678205,5.058117579710703,-0.71325,44.860609846302125,0.3835266670163362,0.31812216441666663,0.318125,284.522443,0.318125,1182,1.2,1,0.03287360348067413,0.032878,16.884536,0.032878,3.7804644002775247,3.7809699999999995,1707.1094738200002,3.7809699999999995,1.5004322220587358,34,30,3.9215686274509802,-0.05548204083967865,20,
09:09:28.434,9.677130911543836,9.675923109678205,16.85106673941173,9.675923109678205,5.137982989678306,-0.71325,54.75499308397638,0.3835266670163362,0.3247722099166666,0.324775,284.529093,0.324775,1182,1.2,1,0.03287360348067413,0.032878,16.884536,0.032878,3.7804644002775247,3.7809699999999995,1707.1094738200002,3.7809699999999995,1.5004322220587358,34,30,3.9215686274509802,-0.05548204083967865,21,
09:09:28.652,9.677130911543836,9.675923109678205,16.85106673941173,9.675923109678205,5.137982989678306,-0.6032500000000001,54.75499308397638,0.3835266670163362,0.3247722099166666,0.324775,284.529093,0.324775,1182,1.2,1,0.03287360348067413,0.032878,16.884536,0.032878,3.7804644002775247,3.7809699999999995,1707.1094738200002,3.7809699999999995,1.5004322220587358,34,41,3.9215686274509802,-0.05548204083967865,21,
09:09:29.116,9.677130911543836,9.675923109678205,16.85106673941173,9.675923109678205,5.137982989678306,-0.6032500000000001,54.75499308397638,0.3835266670163362,0.3247722099166666,0.324775,284.529093,0.324775,1182,1.2,1,0.03287360348067413,0.032878,16.884536,0.032878,3.7804644002775247,3.7809699999999995,1707.1094738200002,3.7809699999999995,1.5004322220587358,34,41,5.490196078431373,-0.05548204083967865,21,
09:09:29.354,9.826037349755682,9.824696735940948,16.85128194346188,9.824696735940948,5.137982989678306,-0.6032500000000001,54.75499308397638,0.5507598685224441,0.3247722099166666,0.324775,284.529093,0.324775,1242,1.2,1,0.03305220592559032,0.033057,16.884715,0.033057,3.8010036814428867,3.8015550000000005,1707.1300588200002,3.8015550000000005,2.154681602134093,34,41,5.490196078431373,-0.05548204083967865,21,
09:09:29.585,9.826037349755682,9.824696735940948,16.85128194346188,9.824696735940948,5.2177469194998825,-0.6032500000000001,38.129139758018205,0.5507598685224441,0.3314809819166666,0.331484,284.535802,0.331484,1242,1.2,1,0.03305220592559032,0.033057,16.884715,0.033057,3.8010036814428867,3.8015550000000005,1707.1300588200002,3.8015550000000005,2.154681602134093,34,41,5.490196078431373,0.01849982268569135,21,
09:09:29.813,9.826037349755682,9.824696735940948,16.85128194346188,9.824696735940948,5.2177469194998825,-0.64325,38.129139758018205,0.5507598685224441,0.3314809819166666,0.331484,284.535802,0.331484,1242,1.2,1,0.03305220592559032,0.033057,16.884715,0.033057,3.8010036814428867,3.8015550000000005,1707.1300588200002,3.8015550000000005,2.154681602134093,34,37,5.490196078431373,0.01849982268569135,21,
09:09:30.268,9.826037349755682,9.824696735940948,16.85128194346188,9.824696735940948,5.2177469194998825,-0.64325,38.129139758018205,0.5507598685224441,0.3314809819166666,0.331484,284.535802,0.331484,1242,1.2,1,0.03305220592559032,0.033057,16.884715,0.033057,3.8010036814428867,3.8015550000000005,1707.1300588200002,3.8015550000000005,2.154681602134093,34,37,0,0.01849982268569135,21,
09:09:30.498,9.982749185295006,9.981451370069255,16.851526585816362,9.981451370069255,5.2177469194998825,-0.64325,38.129139758018205,0.4822204300316793,0.3314809819166666,0.331484,284.535802,0.331484,1205,1.2,1,0.03320538017773215,0.03321,16.884868,0.03321,3.818618720439197,3.8191500000000005,1707.1476538200002,3.8191500000000005,1.8865417546669132,34,37,0,0.01849982268569135,21,
09:09:30.728,9.982749185295006,9.981451370069255,16.851526585816362,9.981451370069255,5.3012057821026675,-0.64325,45.62228937200922,0.4822204300316793,0.3384662911388888,0.338469,284.542787,0.338469,1205,1.2,1,0.03320538017773215,0.03321,16.884868,0.03321,3.818618720439197,3.8191500000000005,1707.1476538200002,3.8191500000000005,1.8865417546669132,34,37,0,0.02465892363572529,22,
09:09:30.947,9.982749185295006,9.981451370069255,16.851526585816362,9.981451370069255,5.3012057821026675,-0.6032500000000001,45.62228937200922,0.4822204300316793,0.3384662911388888,0.338469,284.542787,0.338469,1205,1.2,1,0.03320538017773215,0.03321,16.884868,0.03321,3.818618720439197,3.8191500000000005,1707.1476538200002,3.8191500000000005,1.8865417546669132,34,41,0,0.02465892363572529,22,
