time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
16:22:08.081,9.190938355891161,17.290256160686635,15.468185512965595,16.307278915369135,19.636390540238498,13.88248320931009,-0.14325000000000004,6.494309824289148,2.94315560733998,0.20561004372222225,19.540583,199.90502899999998,113.426632,1194,1.2,1,0.022370952318533543,1.13015,12.923625,6.955583000000001,2.5726595166313575,129.96725,1251.60470882,799.8920449999999,11.514207192267175,,87,9.803921568627452,0.03262244574831256,18,
16:22:08.368,9.190938355891161,17.290256160686635,15.468185512965595,16.307278915369135,19.636390540238498,14.071168185688972,-0.14325000000000004,7.474970044102958,2.94315560733998,0.21336408244444446,19.548337,199.912783,113.434386,1194,1.2,1,0.022370952318533543,1.13015,12.923625,6.955583000000001,2.5726595166313575,129.96725,1251.60470882,799.8920449999999,11.514207192267175,,87,9.803921568627452,0.054626347760511576,22,
16:22:08.610,9.190938355891161,17.290256160686635,15.468185512965595,16.307278915369135,19.636390540238498,14.071168185688972,-0.27325000000000005,7.474970044102958,2.94315560733998,0.21336408244444446,19.548337,199.912783,113.434386,1194,1.2,1,0.022370952318533543,1.13015,12.923625,6.955583000000001,2.5726595166313575,129.96725,1251.60470882,799.8920449999999,11.514207192267175,,74,9.803921568627452,0.054626347760511576,22,
16:22:09.070,9.190938355891161,17.290256160686635,15.468185512965595,16.307278915369135,19.636390540238498,14.071168185688972,-0.27325000000000005,7.474970044102958,2.94315560733998,0.21336408244444446,19.548337,199.912783,113.434386,1194,1.2,1,0.022370952318533543,1.13015,12.923625,6.955583000000001,2.5726595166313575,129.96725,1251.60470882,799.8920449999999,11.514207192267175,,74,8.627450980392156,0.054626347760511576,22,
16:22:09.307,9.15580163079015,17.282849269240188,15.467668836334674,16.306206440120313,19.636390540238498,14.071168185688972,-0.27325000000000005,7.474970044102958,2.7360994339592772,0.21336408244444446,19.548337,199.912783,113.434386,1305,1.3,1,0.02330370305609505,1.131083,12.924558,6.956516000000001,2.679925851450931,130.074545,1251.71200382,799.9993399999998,10.704162465172997,,74,8.627450980392156,0.054626347760511576,22,
16:22:09.628,9.15580163079015,17.282849269240188,15.467668836334674,16.306206440120313,19.636390540238498,14.27297625207778,-0.27325000000000005,8.406127246157064,2.7360994339592772,0.2214288407777778,19.556402,199.92084799999998,113.442451,1305,1.3,1,0.02330370305609505,1.131083,12.924558,6.956516000000001,2.679925851450931,130.074545,1251.71200382,799.9993399999998,10.704162465172997,,74,8.627450980392156,0.043894541280277664,23,
16:22:09.896,9.15580163079015,17.282849269240188,15.467668836334674,16.306206440120313,19.636390540238498,14.27297625207778,-0.37325,8.406127246157064,2.7360994339592772,0.2214288407777778,19.556402,199.92084799999998,113.442451,1305,1.3,1,0.02330370305609505,1.131083,12.924558,6.956516000000001,2.679925851450931,130.074545,1251.71200382,799.9993399999998,10.704162465172997,,64,8.627450980392156,0.043894541280277664,23,
16:22:10.373,9.15580163079015,17.282849269240188,15.467668836334674,16.306206440120313,19.636390540238498,14.27297625207778,-0.37325,8.406127246157064,2.7360994339592772,0.2214288407777778,19.556402,199.92084799999998,113.442451,1305,1.3,1,0.02330370305609505,1.131083,12.924558,6.956516000000001,2.679925851450931,130.074545,1251.71200382,799.9993399999998,10.704162465172997,,64,9.411764705882353,0.043894541280277664,23,
16:22:10.599,9.13529647955869,17.27569879630889,15.467173901993526,16.30517426569012,19.636390540238498,14.27297625207778,-0.37325,8.406127246157064,2.6057118436612483,0.2214288407777778,19.556402,199.92084799999998,113.442451,1437,1.4,1,0.024238823695897676,1.132018,12.925493,6.957451000000001,2.787464725028233,130.18207,1251.8195288200002,800.106865,10.194060407963445,,64,9.411764705882353,0.043894541280277664,23,
16:22:10.898,9.13529647955869,17.27569879630889,15.467173901993526,16.30517426569012,19.636390540238498,14.53338667835209,-0.37325,9.978079526808987,2.6057118436612483,0.2305892777777778,19.565562,199.930008,113.451611,1437,1.4,1,0.024238823695897676,1.132018,12.925493,6.957451000000001,2.787464725028233,130.18207,1251.8195288200002,800.106865,10.194060407963445,,64,9.411764705882353,0.049691576640167205,26,
16:22:11.260,9.13529647955869,17.27569879630889,15.467173901993526,16.30517426569012,19.636390540238498,14.53338667835209,-0.38325000000000004,9.978079526808987,2.6057118436612483,0.2305892777777778,19.565562,199.930008,113.451611,1437,1.4,1,0.024238823695897676,1.132018,12.925493,6.957451000000001,2.787464725028233,130.18207,1251.8195288200002,800.106865,10.194060407963445,,63,9.411764705882353,0.049691576640167205,26,
16:22:11.768,9.13529647955869,17.27569879630889,15.467173901993526,16.30517426569012,19.636390540238498,14.53338667835209,-0.38325000000000004,9.978079526808987,2.6057118436612483,0.2305892777777778,19.565562,199.930008,113.451611,1437,1.4,1,0.024238823695897676,1.132018,12.925493,6.957451000000001,2.787464725028233,130.18207,1251.8195288200002,800.106865,10.194060407963445,,63,9.411764705882353,0.049691576640167205,26,
16:22:11.993,9.097120536613287,17.266874763376038,15.466555557291855,16.303892040882022,19.636390540238498,14.53338667835209,-0.38325000000000004,9.978079526808987,2.8648720541036794,0.2305892777777778,19.565562,199.930008,113.451611,1605,1.6,1,0.02534750164623217,1.133127,12.926601999999999,6.95856,2.9149626893166993,130.309605,1251.94706382,800.2343999999999,11.207946439535752,,63,9.411764705882353,0.049691576640167205,26,
16:22:12.285,9.097120536613287,17.266874763376038,15.466555557291855,16.303892040882022,19.636390540238498,14.852688463702338,-0.38325000000000004,9.773560379386732,2.8648720541036794,0.24137861344444447,19.576351,199.94079699999998,113.4624,1605,1.6,1,0.02534750164623217,1.133127,12.926601999999999,6.95856,2.9149626893166993,130.309605,1251.94706382,800.2343999999999,11.207946439535752,,63,9.411764705882353,0.054612664338603255,28,
16:22:12.517,9.097120536613287,17.266874763376038,15.466555557291855,16.303892040882022,19.636390540238498,14.852688463702338,-0.40325000000000005,9.773560379386732,2.8648720541036794,0.24137861344444447,19.576351,199.94079699999998,113.4624,1605,1.6,1,0.02534750164623217,1.133127,12.926601999999999,6.95856,2.9149626893166993,130.309605,1251.94706382,800.2343999999999,11.207946439535752,,61,9.411764705882353,0.054612664338603255,28,
16:22:12.987,9.097120536613287,17.266874763376038,15.466555557291855,16.303892040882022,19.636390540238498,14.852688463702338,-0.40325000000000005,9.773560379386732,2.8648720541036794,0.24137861344444447,19.576351,199.94079699999998,113.4624,1605,1.6,1,0.02534750164623217,1.133127,12.926601999999999,6.95856,2.9149626893166993,130.309605,1251.94706382,800.2343999999999,11.207946439535752,,61,9.411764705882353,0.054612664338603255,28,
16:22:13.213,9.1666544211299,17.261391291159953,15.466211675852579,16.3031347595281,19.636390540238498,14.852688463702338,-0.40325000000000005,9.773560379386732,2.905274640754047,0.24137861344444447,19.576351,199.94079699999998,113.4624,1681,1.7,1,0.026332247552394543,1.134112,12.927586999999999,6.959545,3.0282084685253725,130.42288,1252.0603388200002,800.3476749999999,11.366009354264309,,61,9.411764705882353,0.054612664338603255,28,
16:22:13.525,9.1666544211299,17.261391291159953,15.466211675852579,16.3031347595281,19.636390540238498,15.187716062924418,-0.40325000000000005,10.67024768162852,2.905274640754047,0.2520529622777778,19.587025,199.951471,113.473074,1681,1.7,1,0.026332247552394543,1.134112,12.927586999999999,6.959545,3.0282084685253725,130.42288,1252.0603388200002,800.3476749999999,11.366009354264309,,61,9.411764705882353,0.04942947901556038,31,
16:22:13.770,9.1666544211299,17.261391291159953,15.466211675852579,16.3031347595281,19.636390540238498,15.187716062924418,-0.42325,10.67024768162852,2.905274640754047,0.2520529622777778,19.587025,199.951471,113.473074,1681,1.7,1,0.026332247552394543,1.134112,12.927586999999999,6.959545,3.0282084685253725,130.42288,1252.0603388200002,800.3476749999999,11.366009354264309,,59,9.411764705882353,0.04942947901556038,31,
16:22:14.224,9.1666544211299,17.261391291159953,15.466211675852579,16.3031347595281,19.636390540238498,15.187716062924418,-0.42325,10.67024768162852,2.905274640754047,0.2520529622777778,19.587025,199.951471,113.473074,1681,1.7,1,0.026332247552394543,1.134112,12.927586999999999,6.959545,3.0282084685253725,130.42288,1252.0603388200002,800.3476749999999,11.366009354264309,,59,0,0.04942947901556038,31,
16:22:14.453,9.244235184723474,17.256591362817012,15.465919960991672,16.302480619509087,19.636390540238498,15.187716062924418,-0.42325,10.67024768162852,2.711393223889768,0.2520529622777778,19.587025,199.951471,113.473074,1622,1.6,1,0.027265961676776355,1.135046,12.928521,6.960479,3.135585592829281,130.53029,1252.16774882,800.4550849999999,10.607506881972922,,59,0,0.04942947901556038,31,
16:22:14.754,9.244235184723474,17.256591362817012,15.465919960991672,16.302480619509087,19.636390540238498,15.48741557330598,-0.42325,11.0644224289098,2.711393223889768,0.2623345897777778,19.597307,199.961753,113.483356,1622,1.6,1,0.027265961676776355,1.135046,12.928521,6.960479,3.135585592829281,130.53029,1252.16774882,800.4550849999999,10.607506881972922,,59,0,0.04942947901556038,30,
16:22:15.056,9.244235184723474,17.256591362817012,15.465919960991672,16.302480619509087,19.636390540238498,15.48741557330598,-0.7632500000000001,11.0644224289098,2.711393223889768,0.2623345897777778,19.597307,199.961753,113.483356,1622,1.6,1,0.027265961676776355,1.135046,12.928521,6.960479,3.135585592829281,130.53029,1252.16774882,800.4550849999999,10.607506881972922,,25,0,0.04942947901556038,30,
16:22:15.519,9.244235184723474,17.256591362817012,15.465919960991672,16.302480619509087,19.636390540238498,15.48741557330598,-0.7632500000000001,11.0644224289098,2.711393223889768,0.2623345897777778,19.597307,199.961753,113.483356,1622,1.6,1,0.027265961676776355,1.135046,12.928521,6.960479,3.135585592829281,130.53029,1252.16774882,800.4550849999999,10.607506881972922,,25,5.098039215686274,0.04942947901556038,30,
16:22:15.735,9.519766013075966,17.261224640789475,15.466367134118745,16.30327621800462,19.636390540238498,15.48741557330598,-0.7632500000000001,11.0644224289098,0.8166932399697232,0.2623345897777778,19.597307,199.961753,113.483356,1153,1.2,1,0.027556831692863624,1.135337,12.928811999999999,6.96077,3.1690356446793166,130.56375500000001,1252.2012138200002,800.4885499999999,3.19506557997941,,25,5.098039215686274,0.04942947901556038,30,
16:22:16.067,9.519766013075966,17.261224640789475,15.466367134118745,16.30327621800462,19.636390540238498,15.792538850705931,-0.7632500000000001,36.7334986158477,0.8166932399697232,0.2732479056111111,19.60822,199.97266599999998,113.494269,1153,1.2,1,0.027556831692863624,1.135337,12.928811999999999,6.96077,3.1690356446793166,130.56375500000001,1252.2012138200002,800.4885499999999,3.19506557997941,,25,5.098039215686274,0.04942947901556038,30,
16:22:16.367,9.519766013075966,17.261224640789475,15.466367134118745,16.30327621800462,19.636390540238498,15.792538850705931,-0.41325000000000006,36.7334986158477,0.8166932399697232,0.2732479056111111,19.60822,199.97266599999998,113.494269,1153,1.2,1,0.027556831692863624,1.135337,12.928811999999999,6.96077,3.1690356446793166,130.56375500000001,1252.2012138200002,800.4885499999999,3.19506557997941,,60,5.098039215686274,0.04942947901556038,30,
16:22:16.827,9.519766013075966,17.261224640789475,15.466367134118745,16.30327621800462,19.636390540238498,15.792538850705931,-0.41325000000000006,36.7334986158477,0.8166932399697232,0.2732479056111111,19.60822,199.97266599999998,113.494269,1153,1.2,1,0.027556831692863624,1.135337,12.928811999999999,6.96077,3.1690356446793166,130.56375500000001,1252.2012138200002,800.4885499999999,3.19506557997941,,60,7.0588235294117645,0.04942947901556038,30,
16:22:17.057,9.653983363300545,17.259480813038472,15.466317606037451,16.303094426114306,19.636390540238498,15.792538850705931,-0.41325000000000006,36.7334986158477,2.034862393568969,0.2732479056111111,19.60822,199.97266599999998,113.494269,1197,1.2,1,0.028304161642732723,1.136084,12.929559,6.961517000000001,3.254978588914263,130.64966,1252.2871188200002,800.574455,7.9607843869599755,,60,7.0588235294117645,0.04942947901556038,30,
16:22:17.372,9.653983363300545,17.259480813038472,15.466317606037451,16.303094426114306,19.636390540238498,16.10441091500672,-0.41325000000000006,15.234445384598581,2.034862393568969,0.2844780508611111,19.61945,199.983896,113.505499,1197,1.2,1,0.028304161642732723,1.136084,12.929559,6.961517000000001,3.254978588914263,130.64966,1252.2871188200002,800.574455,7.9607843869599755,,60,7.0588235294117645,0.04942947901556038,31,
16:22:17.676,9.653983363300545,17.259480813038472,15.466317606037451,16.303094426114306,19.636390540238498,16.10441091500672,-0.41325000000000006,15.234445384598581,2.034862393568969,0.2844780508611111,19.61945,199.983896,113.505499,1197,1.2,1,0.028304161642732723,1.136084,12.929559,6.961517000000001,3.254978588914263,130.64966,1252.2871188200002,800.574455,7.9607843869599755,,60,7.0588235294117645,0.04942947901556038,31,
16:22:18.128,9.653983363300545,17.259480813038472,15.466317606037451,16.303094426114306,19.636390540238498,16.10441091500672,-0.41325000000000006,15.234445384598581,2.034862393568969,0.2844780508611111,19.61945,199.983896,113.505499,1197,1.2,1,0.028304161642732723,1.136084,12.929559,6.961517000000001,3.254978588914263,130.64966,1252.2871188200002,800.574455,7.9607843869599755,,60,7.0588235294117645,0.04942947901556038,31,
16:22:18.349,9.783737457392256,17.25763861034291,15.46626269660073,16.302899664176536,19.636390540238498,16.10441091500672,-0.41325000000000006,15.234445384598581,2.1521602257797117,0.2844780508611111,19.61945,199.983896,113.505499,1266,1.3,1,0.02907662353982825,1.136856,12.930330999999999,6.962289,3.3438117070802487,130.73844,1252.3758988200002,800.6632349999999,8.419676720042881,,60,7.0588235294117645,0.04942947901556038,31,
16:22:18.651,9.783737457392256,17.25763861034291,15.46626269660073,16.302899664176536,19.636390540238498,16.41781955157955,-0.41325000000000006,14.868781430251849,2.1521602257797117,0.2958474268611111,19.630819,199.995265,113.516868,1266,1.3,1,0.02907662353982825,1.136856,12.930330999999999,6.962289,3.3438117070802487,130.73844,1252.3758988200002,800.6632349999999,8.419676720042881,,60,7.0588235294117645,0.04942947901556038,32,
16:22:18.979,9.783737457392256,17.25763861034291,15.46626269660073,16.302899664176536,19.636390540238498,16.41781955157955,-0.43325,14.868781430251849,2.1521602257797117,0.2958474268611111,19.630819,199.995265,113.516868,1266,1.3,1,0.02907662353982825,1.136856,12.930330999999999,6.962289,3.3438117070802487,130.73844,1252.3758988200002,800.6632349999999,8.419676720042881,,58,7.0588235294117645,0.04942947901556038,32,
16:22:19.436,9.783737457392256,17.25763861034291,15.46626269660073,16.302899664176536,19.636390540238498,16.41781955157955,-0.43325,14.868781430251849,2.1521602257797117,0.2958474268611111,19.630819,199.995265,113.516868,1266,1.3,1,0.02907662353982825,1.136856,12.930330999999999,6.962289,3.3438117070802487,130.73844,1252.3758988200002,800.6632349999999,8.419676720042881,,58,7.0588235294117645,0.04942947901556038,32,
16:22:19.667,9.901795192935422,17.255466053945913,15.466182661643028,16.302654668738352,19.636390540238498,16.41781955157955,-0.43325,14.868781430251849,2.1888795471674216,0.2958474268611111,19.630819,199.995265,113.516868,1332,1.3,1,0.0298781605856873,1.137658,12.931132999999999,6.963091,3.4359884673540395,130.83067,1252.4681288200002,800.755465,8.563329972138396,,58,7.0588235294117645,0.04942947901556038,32,
16:22:19.979,9.901795192935422,17.255466053945913,15.466182661643028,16.302654668738352,19.636390540238498,16.751199188666487,-0.43325,15.07620647408604,2.1888795471674216,0.30804810619444445,19.64302,200.007466,113.52906899999999,1332,1.3,1,0.0298781605856873,1.137658,12.931132999999999,6.963091,3.4359884673540395,130.83067,1252.4681288200002,800.755465,8.563329972138396,,58,7.0588235294117645,0.0162628546672204,33,
16:22:20.253,9.901795192935422,17.255466053945913,15.466182661643028,16.302654668738352,19.636390540238498,16.751199188666487,-0.46325000000000005,15.07620647408604,2.1888795471674216,0.30804810619444445,19.64302,200.007466,113.52906899999999,1332,1.3,1,0.0298781605856873,1.137658,12.931132999999999,6.963091,3.4359884673540395,130.83067,1252.4681288200002,800.755465,8.563329972138396,,55,7.0588235294117645,0.0162628546672204,33,
16:22:20.711,9.901795192935422,17.255466053945913,15.466182661643028,16.302654668738352,19.636390540238498,16.751199188666487,-0.46325000000000005,15.07620647408604,2.1888795471674216,0.30804810619444445,19.64302,200.007466,113.52906899999999,1332,1.3,1,0.0298781605856873,1.137658,12.931132999999999,6.963091,3.4359884673540395,130.83067,1252.4681288200002,800.755465,8.563329972138396,,55,0,0.0162628546672204,33,
16:22:20.957,10.086003840125384,17.256119094597135,15.466332018666858,16.302852268639544,19.636390540238498,16.751199188666487,-0.46325000000000005,15.07620647408604,1.8528240911646157,0.30804810619444445,19.64302,200.007466,113.52906899999999,1189,1.2,1,0.030542136516836283,1.138322,12.931797,6.963755000000001,3.5123456994361724,130.90703000000002,1252.5444888200002,800.831825,7.248614522211744,,55,0,0.0162628546672204,33,
16:22:21.240,10.086003840125384,17.256119094597135,15.466332018666858,16.302852268639544,19.636390540238498,17.05421244133722,-0.46325000000000005,17.810649244773927,1.8528240911646157,0.3195800423611111,19.654552,200.01899799999998,113.540601,1189,1.2,1,0.030542136516836283,1.138322,12.931797,6.963755000000001,3.5123456994361724,130.90703000000002,1252.5444888200002,800.831825,7.248614522211744,,55,0,0.016428571886226425,33,
16:22:21.491,10.086003840125384,17.256119094597135,15.466332018666858,16.302852268639544,19.636390540238498,17.05421244133722,-0.70325,17.810649244773927,1.8528240911646157,0.3195800423611111,19.654552,200.01899799999998,113.540601,1189,1.2,1,0.030542136516836283,1.138322,12.931797,6.963755000000001,3.5123456994361724,130.90703000000002,1252.5444888200002,800.831825,7.248614522211744,,31,0,0.016428571886226425,33,
16:22:21.922,10.086003840125384,17.256119094597135,15.466332018666858,16.302852268639544,19.636390540238498,17.05421244133722,-0.70325,17.810649244773927,1.8528240911646157,0.3195800423611111,19.654552,200.01899799999998,113.540601,1189,1.2,1,0.030542136516836283,1.138322,12.931797,6.963755000000001,3.5123456994361724,130.90703000000002,1252.5444888200002,800.831825,7.248614522211744,,31,0,0.016428571886226425,33,
16:22:22.175,10.353389074512448,17.261321550928425,15.466835063882014,16.30374737223007,19.636390540238498,17.05421244133722,-0.70325,17.810649244773927,0.9608789085978556,0.3195800423611111,19.654552,200.01899799999998,113.540601,1094,1.1,1,0.030867191415402347,1.138647,12.932122,6.96408,3.5497270127712697,130.944405,1252.58186382,800.8691999999999,3.759148450283493,,31,0,0.016428571886226425,33,
16:22:22.633,10.353389074512448,17.261321550928425,15.466835063882014,16.30374737223007,19.636390540238498,17.417238705737198,-0.70325,36.424985174326586,0.9608789085978556,0.33312154916666664,19.668094,200.03253999999998,113.554143,1094,1.1,1,0.030867191415402347,1.138647,12.932122,6.96408,3.5497270127712697,130.944405,1252.58186382,800.8691999999999,3.759148450283493,,31,0,0.021538321842765953,35,
16:22:22.946,10.353389074512448,17.261321550928425,15.466835063882014,16.30374737223007,19.636390540238498,17.417238705737198,-0.56325,36.424985174326586,0.9608789085978556,0.33312154916666664,19.668094,200.03253999999998,113.554143,1094,1.1,1,0.030867191415402347,1.138647,12.932122,6.96408,3.5497270127712697,130.944405,1252.58186382,800.8691999999999,3.759148450283493,,45,0,0.021538321842765953,35,
16:22:23.381,10.353389074512448,17.261321550928425,15.466835063882014,16.30374737223007,19.636390540238498,17.417238705737198,-0.56325,36.424985174326586,0.9608789085978556,0.33312154916666664,19.668094,200.03253999999998,113.554143,1094,1.1,1,0.030867191415402347,1.138647,12.932122,6.96408,3.5497270127712697,130.944405,1252.58186382,800.8691999999999,3.759148450283493,,45,4.705882352941177,0.021538321842765953,35,
16:22:23.589,10.600180960055871,17.26473877419887,15.467213642708733,16.30438318482839,19.636390540238498,17.417238705737198,-0.56325,36.424985174326586,1.4228737037737902,0.33312154916666664,19.668094,200.03253999999998,113.554143,1116,1.1,1,0.03142602474636535,1.139206,12.932680999999999,6.964639,3.613992845832015,131.00869,1252.6461488200002,800.9334849999999,5.566563518701336,,45,4.705882352941177,0.021538321842765953,35,
16:22:23.911,10.600180960055871,17.26473877419887,15.467213642708733,16.30438318482839,19.636390540238498,17.73771578465121,-0.56325,24.598107272045226,1.4228737037737902,0.34554923249999997,19.680522,200.04496799999998,113.566571,1116,1.1,1,0.03142602474636535,1.139206,12.932680999999999,6.964639,3.613992845832015,131.00869,1252.6461488200002,800.9334849999999,5.566563518701336,,45,4.705882352941177,0.01615496087937977,35,
16:22:24.217,10.600180960055871,17.26473877419887,15.467213642708733,16.30438318482839,19.636390540238498,17.73771578465121,-0.53325,24.598107272045226,1.4228737037737902,0.34554923249999997,19.680522,200.04496799999998,113.566571,1116,1.1,1,0.03142602474636535,1.139206,12.932680999999999,6.964639,3.613992845832015,131.00869,1252.6461488200002,800.9334849999999,5.566563518701336,,48,4.705882352941177,0.01615496087937977,35,
16:22:24.697,10.600180960055871,17.26473877419887,15.467213642708733,16.30438318482839,19.636390540238498,17.73771578465121,-0.53325,24.598107272045226,1.4228737037737902,0.34554923249999997,19.680522,200.04496799999998,113.566571,1116,1.1,1,0.03142602474636535,1.139206,12.932680999999999,6.964639,3.613992845832015,131.00869,1252.6461488200002,800.9334849999999,5.566563518701336,,48,4.705882352941177,0.01615496087937977,35,
16:22:24.911,10.801064415897775,17.267069203314346,15.46749768252319,16.30484257103703,19.636390540238498,17.73771578465121,-0.53325,24.598107272045226,1.54221149828385,0.34554923249999997,19.680522,200.04496799999998,113.566571,1134,1.1,1,0.03199214625471505,1.139772,12.933247,6.965205,3.6790968192922304,131.07378,1252.71123882,800.9985749999998,6.033436588011771,,48,4.705882352941177,0.01615496087937977,35,
16:22:25.230,10.801064415897775,17.267069203314346,15.46749768252319,16.30484257103703,19.636390540238498,18.074789763552104,-0.53325,23.343101798981703,1.54221149828385,0.35873713449999994,19.69371,200.058156,113.579759,1134,1.1,1,0.03199214625471505,1.139772,12.933247,6.965205,3.6790968192922304,131.07378,1252.71123882,800.9985749999998,6.033436588011771,,48,4.705882352941177,0.01618266112446597,36,
16:22:25.539,10.801064415897775,17.267069203314346,15.46749768252319,16.30484257103703,19.636390540238498,18.074789763552104,-0.53325,23.343101798981703,1.54221149828385,0.35873713449999994,19.69371,200.058156,113.579759,1134,1.1,1,0.03199214625471505,1.139772,12.933247,6.965205,3.6790968192922304,131.07378,1252.71123882,800.9985749999998,6.033436588011771,,48,4.705882352941177,0.01618266112446597,36,
16:22:25.986,10.801064415897775,17.267069203314346,15.46749768252319,16.30484257103703,19.636390540238498,18.074789763552104,-0.53325,23.343101798981703,1.54221149828385,0.35873713449999994,19.69371,200.058156,113.579759,1134,1.1,1,0.03199214625471505,1.139772,12.933247,6.965205,3.6790968192922304,131.07378,1252.71123882,800.9985749999998,6.033436588011771,,48,4.705882352941177,0.01618266112446597,36,
16:22:26.236,11.014964995500373,17.269912342548064,15.4678284989674,16.305387579655463,19.636390540238498,18.074789763552104,-0.53325,23.343101798981703,1.563971096143234,0.35873713449999994,19.69371,200.058156,113.579759,1150,1.2,1,0.03256815928571217,1.140348,12.933822999999999,6.965781,3.7453383178568993,131.14002,1252.7774788200002,801.064815,6.118564441105408,,48,4.705882352941177,0.01618266112446597,36,
16:22:26.534,11.014964995500373,17.269912342548064,15.4678284989674,16.305387579655463,19.636390540238498,18.342508031661087,-0.53325,21.100134191340413,1.563971096143234,0.37070000391666663,19.705673,200.07011899999998,113.591722,1150,1.2,1,0.03256815928571217,1.140348,12.933822999999999,6.965781,3.7453383178568993,131.14002,1252.7774788200002,801.064815,6.118564441105408,,48,4.705882352941177,0.01618266112446597,33,
16:22:26.834,11.014964995500373,17.269912342548064,15.4678284989674,16.305387579655463,19.636390540238498,18.342508031661087,-0.52325,21.100134191340413,1.563971096143234,0.37070000391666663,19.705673,200.07011899999998,113.591722,1150,1.2,1,0.03256815928571217,1.140348,12.933822999999999,6.965781,3.7453383178568993,131.14002,1252.7774788200002,801.064815,6.118564441105408,,49,4.705882352941177,0.01618266112446597,33,
16:22:27.299,11.014964995500373,17.269912342548064,15.4678284989674,16.305387579655463,19.636390540238498,18.342508031661087,-0.52325,21.100134191340413,1.563971096143234,0.37070000391666663,19.705673,200.07011899999998,113.591722,1150,1.2,1,0.03256815928571217,1.140348,12.933822999999999,6.965781,3.7453383178568993,131.14002,1252.7774788200002,801.064815,6.118564441105408,,49,5.882352941176471,0.01618266112446597,33,
16:22:27.536,11.181557143336947,17.271542676037946,15.468053814291308,16.30573558724879,19.636390540238498,18.342508031661087,-0.52325,21.100134191340413,1.6201550578035966,0.37070000391666663,19.705673,200.07011899999998,113.591722,1167,1.2,1,0.033152806819716114,1.140933,12.934408,6.966366000000001,3.812572784267353,131.207295,1252.84475382,801.1320899999998,6.338367218038598,,49,5.882352941176471,0.01618266112446597,33,
16:22:27.853,11.181557143336947,17.271542676037946,15.468053814291308,16.30573558724879,19.636390540238498,18.638552630362316,-0.52325,21.602870559468933,1.6201550578035966,0.38349874752777774,19.718472,200.08291799999998,113.604521,1167,1.2,1,0.033152806819716114,1.140933,12.934408,6.966366000000001,3.812572784267353,131.207295,1252.84475382,801.1320899999998,6.338367218038598,,49,5.882352941176471,0.01618266112446597,35,
16:22:28.152,11.181557143336947,17.271542676037946,15.468053814291308,16.30573558724879,19.636390540238498,18.638552630362316,-0.43325,21.602870559468933,1.6201550578035966,0.38349874752777774,19.718472,200.08291799999998,113.604521,1167,1.2,1,0.033152806819716114,1.140933,12.934408,6.966366000000001,3.812572784267353,131.207295,1252.84475382,801.1320899999998,6.338367218038598,,58,5.882352941176471,0.01618266112446597,35,
16:22:28.576,11.181557143336947,17.271542676037946,15.468053814291308,16.30573558724879,19.636390540238498,18.638552630362316,-0.43325,21.602870559468933,1.6201550578035966,0.38349874752777774,19.718472,200.08291799999998,113.604521,1167,1.2,1,0.033152806819716114,1.140933,12.934408,6.966366000000001,3.812572784267353,131.207295,1252.84475382,801.1320899999998,6.338367218038598,,58,7.0588235294117645,0.01618266112446597,35,
16:22:28.806,11.32971106845901,17.27222416389212,15.468211001627818,16.305943739269146,19.636390540238498,18.638552630362316,-0.43325,21.602870559468933,1.9736068589700249,0.38349874752777774,19.718472,200.08291799999998,113.604521,1201,1.2,1,0.03384894329701019,1.141629,12.935103999999999,6.967062,3.8926284791561714,131.287335,1252.92479382,801.2121299999999,7.721140613016678,,58,7.0588235294117645,0.01618266112446597,35,
16:22:29.108,11.32971106845901,17.27222416389212,15.468211001627818,16.305943739269146,19.636390540238498,18.944509713022455,-0.43325,18.7474014046087,1.9736068589700249,0.39639919322222217,19.731372,200.09581799999998,113.61742100000001,1201,1.2,1,0.03384894329701019,1.141629,12.935103999999999,6.967062,3.8926284791561714,131.287335,1252.92479382,801.2121299999999,7.721140613016678,,58,7.0588235294117645,0.01618266112446597,37,
16:22:29.420,11.32971106845901,17.27222416389212,15.468211001627818,16.305943739269146,19.636390540238498,18.944509713022455,-0.44325000000000003,18.7474014046087,1.9736068589700249,0.39639919322222217,19.731372,200.09581799999998,113.61742100000001,1201,1.2,1,0.03384894329701019,1.141629,12.935103999999999,6.967062,3.8926284791561714,131.287335,1252.92479382,801.2121299999999,7.721140613016678,,57,7.0588235294117645,0.01618266112446597,37,
